customer_id,facility_id,unit_id,unit_name,temperature,temperature_unit,timestamp,sensor_id,set_temperature,size,size_unit,city,country,quality_score
INDUST,facility_INDUST_1,unit_INDUST_1_1,Industrial Freezer 1,-27.56,F,2025-06-17T23:39:32.124251,sensor_industrial_freezer_1_2,-27.8,30700,sqft,Glasgow,Scotland,0.8491233239625773
INDUST,facility_INDUST_1,unit_INDUST_1_2,Industrial Freezer 2,3.2,F,2025-06-17T23:39:32.124251,sensor_industrial_freezer_2_4,3.1,37243,sqft,Glasgow,Scotland,0.8638760771156557
INDUST,facility_INDUST_1,unit_INDUST_1_3,Industrial Freezer 3,-24.63,F,2025-06-17T23:39:32.124251,sensor_industrial_freezer_3_1,-24.8,12518,sqft,Glasgow,Scotland,0.8619327181394763
INDUST,facility_INDUST_1,unit_INDUST_1_4,Industrial Freezer 4,7.11,F,2025-06-17T23:39:32.124251,sensor_industrial_freezer_4_2,6.9,5451,sqft,Glasgow,Scotland,0.8481550411081181
INDUST,facility_INDUST_2,unit_INDUST_2_1,Industrial Freezer 1,-3.29,F,2025-06-17T23:39:32.124251,sensor_industrial_freezer_1_1,-3.3,34690,sqft,Glasgow,Scotland,0.8516068669309972
INDUST,facility_INDUST_2,unit_INDUST_2_2,Industrial Freezer 2,-15.24,F,2025-06-17T23:39:32.124251,sensor_industrial_freezer_2_4,-15.2,34236,sqft,Glasgow,Scotland,0.8453650163409354
INDUST,facility_INDUST_2,unit_INDUST_2_3,Industrial Freezer 3,8.39,F,2025-06-17T23:39:32.124251,sensor_industrial_freezer_3_3,8.3,46607,sqft,Glasgow,Scotland,0.8375343022261662
INDUST,facility_INDUST_2,unit_INDUST_2_4,Industrial Freezer 4,-17.77,F,2025-06-17T23:39:32.124251,sensor_industrial_freezer_4_2,-17.9,36001,sqft,Glasgow,Scotland,0.8416673357631678
INDUST,facility_INDUST_2,unit_INDUST_2_5,Industrial Freezer 5,-20.23,F,2025-06-17T23:39:32.124251,sensor_industrial_freezer_5_2,-20.4,22269,sqft,Glasgow,Scotland,0.8434952805401319
INDUST,facility_INDUST_2,unit_INDUST_2_6,Industrial Freezer 6,-27.66,F,2025-06-17T23:39:32.124251,sensor_industrial_freezer_6_1,-27.9,10395,sqft,Glasgow,Scotland,0.8379566562354256
INDUST,facility_INDUST_2,unit_INDUST_2_7,Industrial Freezer 7,-20.66,F,2025-06-17T23:39:32.124251,sensor_industrial_freezer_7_3,-20.8,38565,sqft,Glasgow,Scotland,0.8498035305171004
INDUST,facility_INDUST_3,unit_INDUST_3_1,Industrial Freezer 1,-7.64,F,2025-06-17T23:39:32.124251,sensor_industrial_freezer_1_4,-7.8,5506,sqft,Glasgow,Scotland,0.8316604513863793
INDUST,facility_INDUST_3,unit_INDUST_3_2,Industrial Freezer 2,-9.87,F,2025-06-17T23:39:32.124251,sensor_industrial_freezer_2_1,-9.8,19893,sqft,Glasgow,Scotland,0.8352069900814366
INDUST,facility_INDUST_3,unit_INDUST_3_3,Industrial Freezer 3,0.01,F,2025-06-17T23:39:32.124251,sensor_industrial_freezer_3_4,0.0,30987,sqft,Glasgow,Scotland,0.8427947881574316
INDUST,facility_INDUST_3,unit_INDUST_3_4,Industrial Freezer 4,-28.76,F,2025-06-17T23:39:32.124251,sensor_industrial_freezer_4_2,-28.9,9826,sqft,Glasgow,Scotland,0.8543441749664183
INDUST,facility_INDUST_3,unit_INDUST_3_5,Industrial Freezer 5,-11.56,F,2025-06-17T23:39:32.124251,sensor_industrial_freezer_5_4,-11.7,22716,sqft,Glasgow,Scotland,0.8427072830040203
INDUST,facility_INDUST_2,unit_INDUST_2_4,Industrial Freezer 4,-17.84,F,2025-06-17T23:44:38.124251,sensor_industrial_freezer_4_2,-17.9,36001,sqft,Glasgow,Scotland,0.859693771254491
INDUST,facility_INDUST_2,unit_INDUST_2_7,Industrial Freezer 7,-20.55,F,2025-06-17T23:45:02.124251,sensor_industrial_freezer_7_4,-20.8,38565,sqft,Glasgow,Scotland,0.8425080239057277
INDUST,facility_INDUST_3,unit_INDUST_3_2,Industrial Freezer 2,-9.98,F,2025-06-17T23:45:24.124251,sensor_industrial_freezer_2_2,-9.8,19893,sqft,Glasgow,Scotland,0.8325506733924847
INDUST,facility_INDUST_3,unit_INDUST_3_4,Industrial Freezer 4,-28.81,F,2025-06-17T23:45:45.124251,sensor_industrial_freezer_4_2,-28.9,9826,sqft,Glasgow,Scotland,0.8595719006148371
INDUST,facility_INDUST_1,unit_INDUST_1_3,Industrial Freezer 3,-24.43,F,2025-06-17T23:45:51.124251,sensor_industrial_freezer_3_1,-24.8,12518,sqft,Glasgow,Scotland,0.8683460133110569
INDUST,facility_INDUST_2,unit_INDUST_2_2,Industrial Freezer 2,-14.91,F,2025-06-17T23:45:54.124251,sensor_industrial_freezer_2_4,-15.2,34236,sqft,Glasgow,Scotland,0.8576323885653747
INDUST,facility_INDUST_1,unit_INDUST_1_4,Industrial Freezer 4,7.12,F,2025-06-17T23:45:58.124251,sensor_industrial_freezer_4_4,6.9,5451,sqft,Glasgow,Scotland,0.8426030407901608
INDUST,facility_INDUST_3,unit_INDUST_3_5,Industrial Freezer 5,-11.46,F,2025-06-17T23:46:22.124251,sensor_industrial_freezer_5_4,-11.7,22716,sqft,Glasgow,Scotland,0.8548826074335727
INDUST,facility_INDUST_2,unit_INDUST_2_1,Industrial Freezer 1,-3.31,F,2025-06-17T23:46:25.124251,sensor_industrial_freezer_1_4,-3.3,34690,sqft,Glasgow,Scotland,0.8524874164047871
INDUST,facility_INDUST_1,unit_INDUST_1_1,Industrial Freezer 1,-27.46,F,2025-06-17T23:46:43.124251,sensor_industrial_freezer_1_1,-27.8,30700,sqft,Glasgow,Scotland,0.8580633978133683
INDUST,facility_INDUST_3,unit_INDUST_3_1,Industrial Freezer 1,-7.61,F,2025-06-17T23:47:08.124251,sensor_industrial_freezer_1_2,-7.8,5506,sqft,Glasgow,Scotland,0.8490084503198266
INDUST,facility_INDUST_2,unit_INDUST_2_6,Industrial Freezer 6,-27.54,F,2025-06-17T23:47:28.124251,sensor_industrial_freezer_6_1,-27.9,10395,sqft,Glasgow,Scotland,0.867996827883225
