customer_id,facility_id,unit_id,unit_name,temperature,temperature_unit,timestamp,sensor_id,set_temperature,size,size_unit,city,country,quality_score
PHARMA,facility_PHARMA_1,unit_PHARMA_1_1,Ultra-Low Freezer 1,-65.67,C,2025-06-17T23:39:30.454517,sensor_unknown_388,-66.3,461,sqm,Cambridge,England,0.9301069381999252
PHARMA,facility_PHARMA_1,unit_PHARMA_1_2,Ultra-Low Freezer 2,-72.48,C,2025-06-17T23:39:30.454517,sensor_ultra-low_freezer_2_1,-72.9,380,sqm,Cambridge,England,0.9528177091156639
PHARMA,facility_PHARMA_1,unit_PHARMA_1_3,Ultra-Low Freezer 3,-61.54,C,2025-06-17T23:39:30.454517,sensor_ultra-low_freezer_3_3,-62.0,272,sqm,Cambridge,England,0.9426588361702706
PHARMA,facility_PHARMA_1,unit_PHARMA_1_4,Ultra-Low Freezer 4,-64.07,C,2025-06-17T23:39:30.454517,sensor_ultra-low_freezer_4_1,-64.6,202,sqm,Cambridge,England,0.9327446671245889
PHARMA,facility_PHARMA_1,unit_PHARMA_1_5,Ultra-Low Freezer 5,-66.61,C,2025-06-17T23:39:30.454517,sensor_unknown_544,-67.0,193,sqm,Cambridge,England,0.9524963500206427
PHARMA,facility_PHARMA_1,unit_PHARMA_1_6,Ultra-Low Freezer 6,-78.97,C,2025-06-17T23:39:30.454517,sensor_ultra-low_freezer_6_3,-79.4,447,sqm,Cambridge,England,0.9471853700185381
PHARMA,facility_PHARMA_1,unit_PHARMA_1_5,Ultra-Low Freezer 5,-66.19,C,2025-06-17T23:40:47.454517,sensor_ultra-low_freezer_5_4,-67.0,193,sqm,Cambridge,England,0.9639449520399808
PHARMA,facility_PHARMA_1,unit_PHARMA_1_3,Ultra-Low Freezer 3,-61.17,C,2025-06-17T23:41:52.454517,sensor_ultra-low_freezer_3_3,-62.0,272,sqm,Cambridge,England,0.9652840645991881
PHARMA,facility_PHARMA_1,unit_PHARMA_1_5,Ultra-Low Freezer 5,-65.9,C,2025-06-17T23:42:04.454517,sensor_ultra-low_freezer_5_4,-67.0,193,sqm,Cambridge,England,0.9518099422831242
PHARMA,facility_PHARMA_1,unit_PHARMA_1_6,Ultra-Low Freezer 6,-78.54,C,2025-06-17T23:42:28.454517,sensor_ultra-low_freezer_6_4,-79.4,447,sqm,Cambridge,England,0.9446258131478116
PHARMA,facility_PHARMA_1,unit_PHARMA_1_4,Ultra-Low Freezer 4,-63.6,C,2025-06-17T23:42:39.454517,sensor_ultra-low_freezer_4_2,-64.6,202,sqm,Cambridge,England,0.961449179570638
PHARMA,facility_PHARMA_1,unit_PHARMA_1_1,Ultra-Low Freezer 1,-65.27,C,2025-06-17T23:43:20.454517,sensor_unknown_947,-66.3,461,sqm,Cambridge,England,0.9548691385801482
PHARMA,facility_PHARMA_1,unit_PHARMA_1_2,Ultra-Low Freezer 2,-72.04,C,2025-06-17T23:43:21.454517,sensor_ultra-low_freezer_2_1,-72.9,380,sqm,Cambridge,England,0.9434001627932179
PHARMA,facility_PHARMA_1,unit_PHARMA_1_5,Ultra-Low Freezer 5,-65.59,C,2025-06-17T23:43:21.454517,sensor_ultra-low_freezer_5_3,-67.0,193,sqm,Cambridge,England,0.9433734287312073
PHARMA,facility_PHARMA_1,unit_PHARMA_1_3,Ultra-Low Freezer 3,-60.88,C,2025-06-17T23:44:14.454517,sensor_ultra-low_freezer_3_1,-62.0,272,sqm,Cambridge,England,0.9675182856485025
PHARMA,facility_PHARMA_1,unit_PHARMA_1_5,Ultra-Low Freezer 5,-65.39,C,2025-06-17T23:44:38.454517,sensor_ultra-low_freezer_5_3,-67.0,193,sqm,Cambridge,England,0.9567536529100148
PHARMA,facility_PHARMA_1,unit_PHARMA_1_6,Ultra-Low Freezer 6,-78.27,C,2025-06-17T23:45:26.454517,sensor_ultra-low_freezer_6_4,-79.4,447,sqm,Cambridge,England,0.9611144145975846
PHARMA,facility_PHARMA_1,unit_PHARMA_1_4,Ultra-Low Freezer 4,-63.13,C,2025-06-17T23:45:48.454517,sensor_unknown_235,-64.6,202,sqm,Cambridge,England,0.95845374831219
PHARMA,facility_PHARMA_1,unit_PHARMA_1_5,Ultra-Low Freezer 5,-65.19,C,2025-06-17T23:45:55.454517,sensor_ultra-low_freezer_5_2,-67.0,193,sqm,Cambridge,England,0.9433886993823272
PHARMA,facility_PHARMA_1,unit_PHARMA_1_3,Ultra-Low Freezer 3,-60.47,C,2025-06-17T23:46:36.454517,sensor_ultra-low_freezer_3_1,-62.0,272,sqm,Cambridge,England,0.9578682404114579
PHARMA,facility_PHARMA_1,unit_PHARMA_1_1,Ultra-Low Freezer 1,-65.12,C,2025-06-17T23:47:10.454517,sensor_ultra-low_freezer_1_4,-66.3,461,sqm,Cambridge,England,0.9390272990241728
PHARMA,facility_PHARMA_1,unit_PHARMA_1_2,Ultra-Low Freezer 2,-71.67,C,2025-06-17T23:47:12.454517,sensor_ultra-low_freezer_2_3,-72.9,380,sqm,Cambridge,England,0.9651717945217559
PHARMA,facility_PHARMA_1,unit_PHARMA_1_5,Ultra-Low Freezer 5,-64.97,C,2025-06-17T23:47:12.454517,sensor_ultra-low_freezer_5_2,-67.0,193,sqm,Cambridge,England,0.8871833338102467
PHARMA,facility_PHARMA_1,unit_PHARMA_1_6,Ultra-Low Freezer 6,-77.94,C,2025-06-17T23:48:24.454517,sensor_ultra-low_freezer_6_4,-79.4,447,sqm,Cambridge,England,0.967969757756629
PHARMA,facility_PHARMA_1,unit_PHARMA_1_5,Ultra-Low Freezer 5,-64.71,C,2025-06-17T23:48:29.454517,sensor_ultra-low_freezer_5_1,-67.0,193,sqm,Cambridge,England,0.8858238322737755
PHARMA,facility_PHARMA_1,unit_PHARMA_1_4,Ultra-Low Freezer 4,-62.69,C,2025-06-17T23:48:57.454517,sensor_ultra-low_freezer_4_4,-64.6,202,sqm,Cambridge,England,0.9322803212266959
PHARMA,facility_PHARMA_1,unit_PHARMA_1_3,Ultra-Low Freezer 3,-60.21,C,2025-06-17T23:48:58.454517,sensor_ultra-low_freezer_3_4,-62.0,272,sqm,Cambridge,England,0.9378762270059305
PHARMA,facility_PHARMA_1,unit_PHARMA_1_5,Ultra-Low Freezer 5,-64.57,C,2025-06-17T23:49:46.454517,sensor_ultra-low_freezer_5_2,-67.0,193,sqm,Cambridge,England,0.8846286919856436
PHARMA,facility_PHARMA_1,unit_PHARMA_1_1,Ultra-Low Freezer 1,-64.98,C,2025-06-17T23:51:00.454517,sensor_ultra-low_freezer_1_2,-66.3,461,sqm,Cambridge,England,0.9453487100408668
