customer_id,facility_id,unit_id,temperature,timestamp,sensor_id,set_temperature,size,size_unit,city,country,quality_score,storage_room,degrees
A,facility_a_1,unit_a_1,-19.84,2025-06-16 11:39:28,sensor_1_3,-20,930,sqm,,England,0.8391000418902289,,C
A,facility_a_1,unit_a_1,-19.49,2025-06-16 11:44:28,sensor_1_2,-20,930,sqm,,England,0.863099956966145,,C
A,facility_a_1,unit_a_1,-19.39,2025-06-16 11:49:28,sensor_1_2,-20,930,sqm,,England,0.8445215455710089,,C
A,facility_a_1,unit_a_1,-19.19,2025-06-16 11:54:28,sensor_1_3,-20,930,sqm,,England,0.8667991044194625,,C
A,facility_a_1,unit_a_1,-19.11,2025-06-16 11:59:28,sensor_1_2,-20,930,sqm,,England,0.8435975043179158,,C
A,facility_a_1,unit_a_1,-19.19,2025-06-16 12:04:28,sensor_1_4,-20,930,sqm,,England,0.8576885816641787,,C
A,facility_a_1,unit_a_1,-19.0,2025-06-16 12:09:28,sensor_1_2,-20,930,sqm,,England,0.8398218394472298,,C
A,facility_a_1,unit_a_1,-19.01,2025-06-16 12:14:28,sensor_1_3,-20,930,sqm,,England,0.8583373680034776,,C
A,facility_a_1,unit_a_1,-18.99,2025-06-16 12:19:28,sensor_1_1,-20,930,sqm,,England,0.8614229043380526,,C
A,facility_a_1,unit_a_1,-19.0,2025-06-16 12:24:28,sensor_1_2,-20,930,sqm,,England,0.8454524269571879,,C
A,facility_a_1,unit_a_1,-18.89,2025-06-16 12:29:28,sensor_1_4,-20,930,sqm,,England,0.8502464780339203,,C
A,facility_a_1,unit_a_1,-18.65,2025-06-16 12:34:28,sensor_1_2,-20,930,sqm,,England,0.8620993012329449,,C
A,facility_a_1,unit_a_1,-18.64,2025-06-16 12:39:28,sensor_1_2,-20,930,sqm,,England,0.8538180251826896,,C
A,facility_a_1,unit_a_1,-18.56,2025-06-16 12:44:28,sensor_1_2,-20,930,sqm,,England,0.8680912581338704,,C
A,facility_a_1,unit_a_1,-18.57,2025-06-16 12:49:28,sensor_1_1,-20,930,sqm,,England,0.8602763389372979,,C
A,facility_a_1,unit_a_1,-18.45,2025-06-16 12:54:28,sensor_1_4,-20,930,sqm,,England,0.8574093814072876,,C
A,facility_a_1,unit_a_1,-18.48,2025-06-16 12:59:28,sensor_1_3,-20,930,sqm,,England,0.8486206146662376,,C
A,facility_a_1,unit_a_1,-18.47,2025-06-16 13:04:28,sensor_1_3,-20,930,sqm,,England,0.8597278358004135,,C
A,facility_a_1,unit_a_1,-18.43,2025-06-16 13:09:28,sensor_1_1,-20,930,sqm,,England,0.8514065313500029,,C
A,facility_a_1,unit_a_1,-18.5,2025-06-16 13:14:28,sensor_1_4,-20,930,sqm,,England,0.8447546081783092,,C
A,facility_a_1,unit_a_1,-18.55,2025-06-16 13:19:28,sensor_1_3,-20,930,sqm,,England,0.8497112119857975,,C
A,facility_a_1,unit_a_1,-18.47,2025-06-16 13:24:28,sensor_1_4,-20,930,sqm,,England,0.8319679695149339,,C
A,facility_a_1,unit_a_1,-18.38,2025-06-16 13:29:28,sensor_1_2,-20,930,sqm,,England,0.8554259701868304,,C
A,facility_a_1,unit_a_1,-18.49,2025-06-16 13:34:28,sensor_1_4,-20,930,sqm,,England,0.8647383735784812,,C
A,facility_a_1,unit_a_1,-18.56,2025-06-16 13:39:28,sensor_1_3,-20,930,sqm,,England,0.8489492902738199,,C
A,facility_a_1,unit_a_1,-18.44,2025-06-16 13:44:28,sensor_1_4,-20,930,sqm,,England,0.8683443034462153,,C
A,facility_a_1,unit_a_1,-18.33,2025-06-16 13:49:28,sensor_1_2,-20,930,sqm,,England,0.8533582742976062,,C
A,facility_a_1,unit_a_1,-18.28,2025-06-16 13:54:28,sensor_1_2,-20,930,sqm,,England,0.8430616915920975,,C
A,facility_a_1,unit_a_1,-18.29,2025-06-16 13:59:28,sensor_1_1,-20,930,sqm,,England,0.8318517993789828,,C
A,facility_a_1,unit_a_1,-18.39,2025-06-16 14:04:28,sensor_1_4,-20,930,sqm,,England,0.8693208300605497,,C
A,facility_a_1,unit_a_1,-18.38,2025-06-16 14:09:28,sensor_1_4,-20,930,sqm,,England,0.8626906897343065,,C
A,facility_a_1,unit_a_1,-18.36,2025-06-16 14:14:28,sensor_1_1,-20,930,sqm,,England,0.8463646433770112,,C
A,facility_a_1,unit_a_1,-18.61,2025-06-16 14:19:28,sensor_1_4,-20,930,sqm,,England,0.8573975381286373,,C
A,facility_a_1,unit_a_1,-18.51,2025-06-16 14:24:28,sensor_1_3,-20,930,sqm,,England,0.839796198923224,,C
A,facility_a_1,unit_a_1,-18.43,2025-06-16 14:29:28,sensor_1_4,-20,930,sqm,,England,0.8643166824333331,,C
A,facility_a_1,unit_a_1,-18.43,2025-06-16 14:34:28,sensor_1_3,-20,930,sqm,,England,0.8582218730488392,,C
A,facility_a_1,unit_a_1,-18.27,2025-06-16 14:39:28,sensor_1_1,-20,930,sqm,,England,0.8639013356191213,,C
A,facility_a_1,unit_a_1,-18.25,2025-06-16 14:44:28,sensor_1_3,-20,930,sqm,,England,0.8354655938099479,,C
A,facility_a_1,unit_a_1,-18.39,2025-06-16 14:49:28,sensor_unknown_995,-20,930,sqm,,England,0.8411853455252041,,C
A,facility_a_1,unit_a_1,-18.41,2025-06-16 14:54:28,sensor_1_4,-20,930,sqm,,England,0.8366521518542468,,C
A,facility_a_1,unit_a_1,-18.41,2025-06-16 14:59:28,sensor_1_1,-20,930,sqm,,England,0.864448802600322,,C
A,facility_a_1,unit_a_1,-18.34,2025-06-16 15:04:28,sensor_1_2,-20,930,sqm,,England,0.8390465953868702,,C
A,facility_a_1,unit_a_1,-18.27,2025-06-16 15:09:28,sensor_1_1,-20,930,sqm,,England,0.8380418219726932,,C
A,facility_a_1,unit_a_1,-18.23,2025-06-16 15:14:28,sensor_1_3,-20,930,sqm,,England,0.8452058263166474,,C
A,facility_a_1,unit_a_1,-18.31,2025-06-16 15:19:28,sensor_1_4,-20,930,sqm,,England,0.8496247619714921,,C
A,facility_a_1,unit_a_1,-18.38,2025-06-16 15:24:28,sensor_1_1,-20,930,sqm,,England,0.8669790638234143,,C
A,facility_a_1,unit_a_1,-18.38,2025-06-16 15:29:28,sensor_1_2,-20,930,sqm,,England,0.844209383707425,,C
A,facility_a_1,unit_a_1,-18.35,2025-06-16 15:34:28,sensor_1_3,-20,930,sqm,,England,0.8365303204622081,,C
A,facility_a_1,unit_a_1,-18.37,2025-06-16 15:39:28,sensor_1_4,-20,930,sqm,,England,0.8648285779629982,,C
A,facility_a_1,unit_a_1,-18.39,2025-06-16 15:44:28,sensor_1_2,-20,930,sqm,,England,0.8680921468163635,,C
A,facility_a_1,unit_a_1,-18.41,2025-06-16 15:49:28,sensor_1_1,-20,930,sqm,,England,0.8320543839984661,,C
A,facility_a_1,unit_a_1,-18.36,2025-06-16 15:54:28,sensor_1_3,-20,930,sqm,,England,0.8303682745399675,,C
A,facility_a_1,unit_a_1,-18.28,2025-06-16 15:59:28,sensor_1_1,-20,930,sqm,,England,0.8667324526315588,,C
A,facility_a_1,unit_a_1,-18.22,2025-06-16 16:04:28,sensor_1_4,-20,930,sqm,,England,0.8682668731445329,,C
A,facility_a_1,unit_a_1,-18.33,2025-06-16 16:09:28,sensor_1_4,-20,930,sqm,,England,0.8578213016990455,,C
A,facility_a_1,unit_a_1,0.0,2025-06-16 16:14:28,sensor_unknown_330,-20,930,sqm,,England,0.585227593667074,,C
A,facility_a_1,unit_a_1,0.0,2025-06-16 16:19:28,sensor_1_3,-20,930,sqm,,England,0.6042971371069276,,C
A,facility_a_1,unit_a_1,0.0,2025-06-16 16:24:28,sensor_1_3,-20,930,sqm,,England,0.5990504718451379,,C
A,facility_a_1,unit_a_1,0.0,2025-06-16 16:29:28,sensor_1_3,-20,930,sqm,,England,0.5774739379591561,,C
