customer_id,facility_id,unit_id,temperature,timestamp,sensor_id,set_temperature,size,size_unit,city,country,quality_score,storage_room,degrees
B,facility_B_1,unit_B_1_1,-3.04,2025-05-24 11:39:29,sensor_1_2,-3.2,864,sqm,Sheffield,England,0.7668442389915144,,C
B,facility_B_1,unit_B_1_2,-6.86,2025-05-24 11:39:29,sensor_2_4,-6.9,868,sqm,Sheffield,England,0.7686277554649409,,C
B,facility_B_1,unit_B_1_1,-3.04,2025-05-24 11:53:15,sensor_1_2,-3.2,864,sqm,Sheffield,England,0.7495351455928504,,C
B,facility_B_1,unit_B_1_2,-6.69,2025-05-24 11:59:55,sensor_2_2,-6.9,868,sqm,Sheffield,England,0.7589099440523888,,C
B,facility_B_1,unit_B_1_1,-2.81,2025-05-24 12:07:01,sensor_1_4,-3.2,864,sqm,Sheffield,England,0.7657416121283023,,C
B,facility_B_1,unit_B_1_2,-6.4,2025-05-24 12:20:21,sensor_2_4,-6.9,868,sqm,Sheffield,England,0.7376133908098783,,C
B,facility_B_1,unit_B_1_1,-2.79,2025-05-24 12:20:47,sensor_1_1,-3.2,864,sqm,Sheffield,England,0.7476929131975611,,C
B,facility_B_1,unit_B_1_1,-2.75,2025-05-24 12:34:33,sensor_1_1,-3.2,864,sqm,Sheffield,England,0.7326687048350646,,C
B,facility_B_1,unit_B_1_2,-6.26,2025-05-24 12:40:47,sensor_2_2,-6.9,868,sqm,Sheffield,England,0.7554028883538961,,C
B,facility_B_1,unit_B_1_1,-2.55,2025-05-24 12:48:19,sensor_1_3,-3.2,864,sqm,Sheffield,England,0.7489909682350163,,C
B,facility_B_1,unit_B_1_2,-6.11,2025-05-24 13:01:13,sensor_2_2,-6.9,868,sqm,Sheffield,England,0.7354818362297426,,C
B,facility_B_1,unit_B_1_1,-2.44,2025-05-24 13:02:05,sensor_1_1,-3.2,864,sqm,Sheffield,England,0.7508561754241453,,C
B,facility_B_1,unit_B_1_1,-2.4,2025-05-24 13:15:51,sensor_1_4,-3.2,864,sqm,Sheffield,England,0.7344425540691395,,C
B,facility_B_1,unit_B_1_2,-6.16,2025-05-24 13:21:39,sensor_2_2,-6.9,868,sqm,Sheffield,England,0.7526100622136888,,C
B,facility_B_1,unit_B_1_1,-2.42,2025-05-24 13:29:37,sensor_1_4,-3.2,864,sqm,Sheffield,England,0.7555384652508674,,C
B,facility_B_1,unit_B_1_2,-6.05,2025-05-24 13:42:05,sensor_2_3,-6.9,868,sqm,Sheffield,England,0.7329704424087717,,C
B,facility_B_1,unit_B_1_1,-2.49,2025-05-24 13:43:23,sensor_1_2,-3.2,864,sqm,Sheffield,England,0.744895282038565,,C
