customer_id,facility_id,unit_id,temperature,timestamp,sensor_id,set_temperature,size,size_unit,city,country,quality_score,storage_room,degrees
H,facility_H_1,unit_H_1_1,-6.99,2025-04-30 11:39:29,sensor_freezer_unit_1_2,-7.2,3245,sqft,Manchester,England,0.8449611165543477,Freezer Unit 1,F
H,facility_H_1,unit_H_1_2,-1.21,2025-04-30 11:39:29,sensor_freezer_unit_2_4,-1.4,5096,sqft,Manchester,England,0.8400928491080637,Freezer Unit 2,F
H,facility_H_1,unit_H_1_3,1.53,2025-04-30 11:39:29,sensor_freezer_unit_3_1,1.5,8328,sqft,Manchester,England,0.8480526643245913,Freezer Unit 3,F
H,facility_H_1,unit_H_1_4,-4.25,2025-04-30 11:39:29,sensor_freezer_unit_4_2,-4.5,2236,sqft,Manchester,England,0.836870117955348,Freezer Unit 4,F
H,facility_H_2,unit_H_2_1,-7.49,2025-04-30 11:39:29,sensor_freezer_unit_1_4,-7.5,8002,sqft,Birmingham,England,0.8619503150839671,Freezer Unit 1,F
H,facility_H_1,unit_H_1_2,-0.98,2025-04-30 11:45:58,sensor_freezer_unit_2_2,-1.4,5096,sqft,Manchester,England,0.852267445722069,Freezer Unit 2,F
H,facility_H_1,unit_H_1_4,-4.2,2025-04-30 11:48:44,sensor_freezer_unit_4_2,-4.5,2236,sqft,Manchester,England,0.8647827259156756,Freezer Unit 4,F
H,facility_H_2,unit_H_2_1,-7.5,2025-04-30 11:49:27,sensor_freezer_unit_1_3,-7.5,8002,sqft,Birmingham,England,0.8555118458837844,Freezer Unit 1,F
H,facility_H_1,unit_H_1_1,-7.07,2025-04-30 11:50:36,sensor_freezer_unit_1_3,-7.2,3245,sqft,Manchester,England,0.8414665583605738,Freezer Unit 1,F
H,facility_H_1,unit_H_1_3,1.57,2025-04-30 11:52:19,sensor_freezer_unit_3_3,1.5,8328,sqft,Manchester,England,0.8310787776674542,Freezer Unit 3,F
H,facility_H_1,unit_H_1_2,-0.94,2025-04-30 11:52:27,sensor_freezer_unit_2_2,-1.4,5096,sqft,Manchester,England,0.8405261352858768,Freezer Unit 2,F
H,facility_H_1,unit_H_1_4,-3.93,2025-04-30 11:57:59,sensor_freezer_unit_4_2,-4.5,2236,sqft,Manchester,England,0.8616830121228589,Freezer Unit 4,F
H,facility_H_1,unit_H_1_2,-0.7,2025-04-30 11:58:56,sensor_freezer_unit_2_2,-1.4,5096,sqft,Manchester,England,0.8621975636373741,Freezer Unit 2,F
H,facility_H_2,unit_H_2_1,-7.28,2025-04-30 11:59:25,sensor_freezer_unit_1_4,-7.5,8002,sqft,Birmingham,England,0.8634792864684826,Freezer Unit 1,F
H,facility_H_1,unit_H_1_1,-6.98,2025-04-30 12:01:43,sensor_freezer_unit_1_3,-7.2,3245,sqft,Manchester,England,0.8511562032475425,Freezer Unit 1,F
