customer_id,facility_id,unit_id,temperature,timestamp,sensor_id,set_temperature,size,size_unit,city,country,quality_score,storage_room,degrees
G,facility_G_1,unit_G_1_1,-23.37,2025-06-17 11:39:29,sensor_freezer_unit_1_1,-23.8,8872,sqft,Birmingham,England,0.8568364750398961,Freezer Unit 1,F
G,facility_G_1,unit_G_1_2,-9.73,2025-06-17 11:39:29,sensor_freezer_unit_2_3,-10.0,7077,sqft,Birmingham,England,0.8548105393371876,Freezer Unit 2,F
G,facility_G_2,unit_G_2_1,-13.91,2025-06-17 11:39:29,sensor_freezer_unit_1_2,-14.2,2542,sqft,Birmingham,England,0.8630153098829937,Freezer Unit 1,F
G,facility_G_2,unit_G_2_2,-21.47,2025-06-17 11:39:29,sensor_freezer_unit_2_2,-21.7,9756,sqft,Birmingham,England,0.8463043420261086,Freezer Unit 2,F
G,facility_G_2,unit_G_2_3,-1.4,2025-06-17 11:39:29,sensor_freezer_unit_3_4,-1.5,7768,sqft,Birmingham,England,0.8350702634378159,Freezer Unit 3,F
G,facility_G_2,unit_G_2_4,-9.94,2025-06-17 11:39:29,sensor_freezer_unit_4_1,-10.2,1827,sqft,Birmingham,England,0.8319763765042535,Freezer Unit 4,F
G,facility_G_1,unit_G_1_2,-9.55,2025-06-17 11:44:41,sensor_freezer_unit_2_1,-10.0,7077,sqft,Birmingham,England,0.835843974900505,Freezer Unit 2,F
G,facility_G_2,unit_G_2_4,-9.68,2025-06-17 11:49:08,sensor_freezer_unit_4_1,-10.2,1827,sqft,Birmingham,England,0.8432825576044318,Freezer Unit 4,F
G,facility_G_1,unit_G_1_2,-9.39,2025-06-17 11:49:53,sensor_freezer_unit_2_3,-10.0,7077,sqft,Birmingham,England,0.845087824671931,Freezer Unit 2,F
G,facility_G_1,unit_G_1_1,-23.26,2025-06-17 11:52:03,sensor_unknown_22,-23.8,8872,sqft,Birmingham,England,0.8557642812056162,Freezer Unit 1,F
G,facility_G_2,unit_G_2_1,-13.71,2025-06-17 11:52:08,sensor_freezer_unit_1_2,-14.2,2542,sqft,Birmingham,England,0.8453996777283744,Freezer Unit 1,F
G,facility_G_2,unit_G_2_3,-1.36,2025-06-17 11:52:30,sensor_freezer_unit_3_3,-1.5,7768,sqft,Birmingham,England,0.8552862159949772,Freezer Unit 3,F
G,facility_G_2,unit_G_2_2,-21.25,2025-06-17 11:53:44,sensor_freezer_unit_2_2,-21.7,9756,sqft,Birmingham,England,0.8522613949098256,Freezer Unit 2,F
G,facility_G_1,unit_G_1_2,-9.19,2025-06-17 11:55:05,sensor_freezer_unit_2_3,-10.0,7077,sqft,Birmingham,England,0.8549578680433307,Freezer Unit 2,F
G,facility_G_2,unit_G_2_4,-9.56,2025-06-17 11:58:47,sensor_freezer_unit_4_3,-10.2,1827,sqft,Birmingham,England,0.8428835780605612,Freezer Unit 4,F
G,facility_G_1,unit_G_1_2,-9.04,2025-06-17 12:00:17,sensor_freezer_unit_2_3,-10.0,7077,sqft,Birmingham,England,0.8324696195811236,Freezer Unit 2,F
G,facility_G_1,unit_G_1_1,-23.12,2025-06-17 12:04:37,sensor_freezer_unit_1_1,-23.8,8872,sqft,Birmingham,England,0.8323104181395747,Freezer Unit 1,F
G,facility_G_2,unit_G_2_1,-13.58,2025-06-17 12:04:47,sensor_freezer_unit_1_1,-14.2,2542,sqft,Birmingham,England,0.8690669869330856,Freezer Unit 1,F
G,facility_G_1,unit_G_1_2,-8.94,2025-06-17 12:05:29,sensor_freezer_unit_2_4,-10.0,7077,sqft,Birmingham,England,0.864631340887712,Freezer Unit 2,F
G,facility_G_2,unit_G_2_3,-1.23,2025-06-17 12:05:31,sensor_freezer_unit_3_4,-1.5,7768,sqft,Birmingham,England,0.8315905843113843,Freezer Unit 3,F
G,facility_G_2,unit_G_2_2,-20.99,2025-06-17 12:07:59,sensor_freezer_unit_2_1,-21.7,9756,sqft,Birmingham,England,0.8693448152118911,Freezer Unit 2,F
G,facility_G_2,unit_G_2_4,-9.39,2025-06-17 12:08:26,sensor_freezer_unit_4_3,-10.2,1827,sqft,Birmingham,England,0.8381853568530735,Freezer Unit 4,F
G,facility_G_1,unit_G_1_2,-8.81,2025-06-17 12:10:41,sensor_freezer_unit_2_4,-10.0,7077,sqft,Birmingham,England,0.8477882415421276,Freezer Unit 2,F
G,facility_G_1,unit_G_1_2,-8.84,2025-06-17 12:15:53,sensor_freezer_unit_2_3,-10.0,7077,sqft,Birmingham,England,0.8501859246850234,Freezer Unit 2,F
G,facility_G_1,unit_G_1_1,-23.06,2025-06-17 12:17:11,sensor_freezer_unit_1_3,-23.8,8872,sqft,Birmingham,England,0.8300215966125252,Freezer Unit 1,F
G,facility_G_2,unit_G_2_1,-13.52,2025-06-17 12:17:26,sensor_freezer_unit_1_2,-14.2,2542,sqft,Birmingham,England,0.8435838163620025,Freezer Unit 1,F
G,facility_G_2,unit_G_2_4,-9.27,2025-06-17 12:18:05,sensor_unknown_154,-10.2,1827,sqft,Birmingham,England,0.8360668318068529,Freezer Unit 4,F
G,facility_G_2,unit_G_2_3,-0.95,2025-06-17 12:18:32,sensor_unknown_327,-1.5,7768,sqft,Birmingham,England,0.841897032679008,Freezer Unit 3,F
G,facility_G_1,unit_G_1_2,-8.86,2025-06-17 12:21:05,sensor_freezer_unit_2_4,-10.0,7077,sqft,Birmingham,England,0.8669439598985288,Freezer Unit 2,F
G,facility_G_2,unit_G_2_2,-20.91,2025-06-17 12:22:14,sensor_freezer_unit_2_2,-21.7,9756,sqft,Birmingham,England,0.8688322998650853,Freezer Unit 2,F
G,facility_G_1,unit_G_1_2,-8.87,2025-06-17 12:26:17,sensor_freezer_unit_2_2,-10.0,7077,sqft,Birmingham,England,0.8549642964506317,Freezer Unit 2,F
G,facility_G_2,unit_G_2_4,-9.32,2025-06-17 12:27:44,sensor_unknown_249,-10.2,1827,sqft,Birmingham,England,0.8530383910888931,Freezer Unit 4,F
G,facility_G_1,unit_G_1_1,-22.83,2025-06-17 12:29:45,sensor_freezer_unit_1_3,-23.8,8872,sqft,Birmingham,England,0.8470742383312261,Freezer Unit 1,F
G,facility_G_2,unit_G_2_1,-13.37,2025-06-17 12:30:05,sensor_freezer_unit_1_2,-14.2,2542,sqft,Birmingham,England,0.8476265322468212,Freezer Unit 1,F
G,facility_G_1,unit_G_1_2,-8.64,2025-06-17 12:31:29,sensor_freezer_unit_2_2,-10.0,7077,sqft,Birmingham,England,0.8619004372238511,Freezer Unit 2,F
G,facility_G_2,unit_G_2_3,-0.87,2025-06-17 12:31:33,sensor_freezer_unit_3_2,-1.5,7768,sqft,Birmingham,England,0.8585634600473985,Freezer Unit 3,F
G,facility_G_2,unit_G_2_2,-20.73,2025-06-17 12:36:29,sensor_freezer_unit_2_4,-21.7,9756,sqft,Birmingham,England,0.8613975259745805,Freezer Unit 2,F
G,facility_G_1,unit_G_1_2,-8.67,2025-06-17 12:36:41,sensor_freezer_unit_2_1,-10.0,7077,sqft,Birmingham,England,0.8664813155724614,Freezer Unit 2,F
