customer_id,facility_id,unit_id,temperature,timestamp,sensor_id,set_temperature,size,size_unit,city,country,quality_score,storage_room,degrees
I,facility_I_1,unit_I_1_1,-9.14,2025-05-24 11:39:29,sensor_freezer_unit_1_1,-9.4,2123,sqft,Manchester,England,0.8699146128052284,Freezer Unit 1,F
I,facility_I_1,unit_I_1_2,-21.6,2025-05-24 11:39:29,sensor_freezer_unit_2_3,-21.9,8113,sqft,Manchester,England,0.8346854598646599,Freezer Unit 2,F
I,facility_I_1,unit_I_1_3,-13.48,2025-05-24 11:39:29,sensor_unknown_750,-13.8,1686,sqft,Manchester,England,0.8403276390789778,Freezer Unit 3,F
I,facility_I_1,unit_I_1_4,3.7,2025-05-24 11:39:29,sensor_freezer_unit_4_1,3.6,4047,sqft,Manchester,England,0.8686430389336002,Freezer Unit 4,F
I,facility_I_2,unit_I_2_1,-8.46,2025-05-24 11:39:29,sensor_freezer_unit_1_2,-8.6,5038,sqft,Birmingham,England,0.8609319966641673,Freezer Unit 1,F
I,facility_I_2,unit_I_2_2,-8.11,2025-05-24 11:39:29,sensor_freezer_unit_2_4,-8.3,3074,sqft,Birmingham,England,0.8309147108693219,Freezer Unit 2,F
I,facility_I_1,unit_I_1_3,-13.52,2025-05-24 11:47:18,sensor_freezer_unit_3_4,-13.8,1686,sqft,Manchester,England,0.845913305949069,Freezer Unit 3,F
I,facility_I_2,unit_I_2_2,-8.06,2025-05-24 11:49:07,sensor_freezer_unit_2_4,-8.3,3074,sqft,Birmingham,England,0.8641391575022941,Freezer Unit 2,F
I,facility_I_2,unit_I_2_1,-8.34,2025-05-24 11:51:04,sensor_freezer_unit_1_2,-8.6,5038,sqft,Birmingham,England,0.8653294514753748,Freezer Unit 1,F
I,facility_I_1,unit_I_1_4,3.77,2025-05-24 11:51:09,sensor_freezer_unit_4_4,3.6,4047,sqft,Manchester,England,0.8512210672586555,Freezer Unit 4,F
I,facility_I_1,unit_I_1_2,-21.47,2025-05-24 11:51:32,sensor_freezer_unit_2_3,-21.9,8113,sqft,Manchester,England,0.8571047938237039,Freezer Unit 2,F
I,facility_I_1,unit_I_1_1,-8.98,2025-05-24 11:53:43,sensor_freezer_unit_1_4,-9.4,2123,sqft,Manchester,England,0.847115940661109,Freezer Unit 1,F
I,facility_I_1,unit_I_1_3,-13.03,2025-05-24 11:55:07,sensor_freezer_unit_3_4,-13.8,1686,sqft,Manchester,England,0.8372642781344883,Freezer Unit 3,F
