customer_id,facility_id,unit_id,temperature,timestamp,sensor_id,set_temperature,size,size_unit,city,country,quality_score,storage_room,degrees
H,facility_H_1,unit_H_1_1,-7.05,2025-04-06 11:39:29,sensor_freezer_unit_1_1,-7.2,3245,sqft,Manchester,England,0.8315958201304268,Freezer Unit 1,F
H,facility_H_1,unit_H_1_2,-1.19,2025-04-06 11:39:29,sensor_freezer_unit_2_3,-1.4,5096,sqft,Manchester,England,0.8664147990739629,Freezer Unit 2,F
H,facility_H_1,unit_H_1_3,1.45,2025-04-06 11:39:29,sensor_unknown_790,1.5,8328,sqft,Manchester,England,0.8510483094992206,Freezer Unit 3,F
H,facility_H_1,unit_H_1_4,-4.26,2025-04-06 11:39:29,sensor_freezer_unit_4_4,-4.5,2236,sqft,Manchester,England,0.8307224339361446,Freezer Unit 4,F
H,facility_H_2,unit_H_2_1,-7.42,2025-04-06 11:39:29,sensor_freezer_unit_1_1,-7.5,8002,sqft,Birmingham,England,0.8507567440805672,Freezer Unit 1,F
H,facility_H_1,unit_H_1_2,-1.11,2025-04-06 11:45:58,sensor_freezer_unit_2_3,-1.4,5096,sqft,Manchester,England,0.8699962045846596,Freezer Unit 2,F
H,facility_H_1,unit_H_1_4,-4.02,2025-04-06 11:48:44,sensor_freezer_unit_4_1,-4.5,2236,sqft,Manchester,England,0.8397514241253684,Freezer Unit 4,F
H,facility_H_2,unit_H_2_1,-7.24,2025-04-06 11:49:27,sensor_freezer_unit_1_1,-7.5,8002,sqft,Birmingham,England,0.8467162809503384,Freezer Unit 1,F
H,facility_H_1,unit_H_1_1,-6.98,2025-04-06 11:50:36,sensor_freezer_unit_1_3,-7.2,3245,sqft,Manchester,England,0.8648916424094457,Freezer Unit 1,F
H,facility_H_1,unit_H_1_3,1.45,2025-04-06 11:52:19,sensor_freezer_unit_3_3,1.5,8328,sqft,Manchester,England,0.8403491009570272,Freezer Unit 3,F
H,facility_H_1,unit_H_1_2,-1.05,2025-04-06 11:52:27,sensor_freezer_unit_2_4,-1.4,5096,sqft,Manchester,England,0.8501441422737994,Freezer Unit 2,F
H,facility_H_1,unit_H_1_4,-3.93,2025-04-06 11:57:59,sensor_freezer_unit_4_3,-4.5,2236,sqft,Manchester,England,0.8550968829749753,Freezer Unit 4,F
H,facility_H_1,unit_H_1_2,-0.97,2025-04-06 11:58:56,sensor_freezer_unit_2_2,-1.4,5096,sqft,Manchester,England,0.8649244074487616,Freezer Unit 2,F
H,facility_H_2,unit_H_2_1,-7.0,2025-04-06 11:59:25,sensor_freezer_unit_1_2,-7.5,8002,sqft,Birmingham,England,0.8500191484167389,Freezer Unit 1,F
H,facility_H_1,unit_H_1_1,-6.92,2025-04-06 12:01:43,sensor_freezer_unit_1_1,-7.2,3245,sqft,Manchester,England,0.8354994214089809,Freezer Unit 1,F
H,facility_H_1,unit_H_1_3,1.51,2025-04-06 12:05:09,sensor_freezer_unit_3_3,1.5,8328,sqft,Manchester,England,0.8408051470188016,Freezer Unit 3,F
H,facility_H_1,unit_H_1_2,-0.8,2025-04-06 12:05:25,sensor_freezer_unit_2_1,-1.4,5096,sqft,Manchester,England,0.8467604169034787,Freezer Unit 2,F
H,facility_H_1,unit_H_1_4,-3.95,2025-04-06 12:07:14,sensor_freezer_unit_4_2,-4.5,2236,sqft,Manchester,England,0.857970751644174,Freezer Unit 4,F
H,facility_H_2,unit_H_2_1,-6.99,2025-04-06 12:09:23,sensor_freezer_unit_1_4,-7.5,8002,sqft,Birmingham,England,0.8694851598791107,Freezer Unit 1,F
H,facility_H_1,unit_H_1_2,-0.7,2025-04-06 12:11:54,sensor_freezer_unit_2_1,-1.4,5096,sqft,Manchester,England,0.8535637938458612,Freezer Unit 2,F
H,facility_H_1,unit_H_1_1,-6.8,2025-04-06 12:12:50,sensor_freezer_unit_1_1,-7.2,3245,sqft,Manchester,England,0.8694719424379278,Freezer Unit 1,F
H,facility_H_1,unit_H_1_4,-3.83,2025-04-06 12:16:29,sensor_freezer_unit_4_4,-4.5,2236,sqft,Manchester,England,0.8660484759970284,Freezer Unit 4,F
H,facility_H_1,unit_H_1_3,1.58,2025-04-06 12:17:59,sensor_freezer_unit_3_2,1.5,8328,sqft,Manchester,England,0.8428803184471209,Freezer Unit 3,F
H,facility_H_1,unit_H_1_2,-0.61,2025-04-06 12:18:23,sensor_freezer_unit_2_3,-1.4,5096,sqft,Manchester,England,0.837377173576144,Freezer Unit 2,F
H,facility_H_2,unit_H_2_1,-7.0,2025-04-06 12:19:21,sensor_freezer_unit_1_2,-7.5,8002,sqft,Birmingham,England,0.8528345190186981,Freezer Unit 1,F
H,facility_H_1,unit_H_1_1,-6.65,2025-04-06 12:23:57,sensor_freezer_unit_1_3,-7.2,3245,sqft,Manchester,England,0.8419575361494807,Freezer Unit 1,F
H,facility_H_1,unit_H_1_2,-0.6,2025-04-06 12:24:52,sensor_freezer_unit_2_3,-1.4,5096,sqft,Manchester,England,0.8300482388561208,Freezer Unit 2,F
H,facility_H_1,unit_H_1_4,-3.83,2025-04-06 12:25:44,sensor_freezer_unit_4_2,-4.5,2236,sqft,Manchester,England,0.8467678911125806,Freezer Unit 4,F
H,facility_H_2,unit_H_2_1,-6.77,2025-04-06 12:29:19,sensor_freezer_unit_1_1,-7.5,8002,sqft,Birmingham,England,0.8687410012408537,Freezer Unit 1,F
H,facility_H_1,unit_H_1_3,1.66,2025-04-06 12:30:49,sensor_freezer_unit_3_2,1.5,8328,sqft,Manchester,England,0.8632242421324381,Freezer Unit 3,F
H,facility_H_1,unit_H_1_2,-0.56,2025-04-06 12:31:21,sensor_freezer_unit_2_1,-1.4,5096,sqft,Manchester,England,0.8534402445605458,Freezer Unit 2,F
H,facility_H_1,unit_H_1_4,-3.82,2025-04-06 12:34:59,sensor_freezer_unit_4_2,-4.5,2236,sqft,Manchester,England,0.8559948279345309,Freezer Unit 4,F
H,facility_H_1,unit_H_1_1,-6.54,2025-04-06 12:35:04,sensor_freezer_unit_1_2,-7.2,3245,sqft,Manchester,England,0.8648436429757921,Freezer Unit 1,F
H,facility_H_1,unit_H_1_2,-0.5,2025-04-06 12:37:50,sensor_freezer_unit_2_3,-1.4,5096,sqft,Manchester,England,0.8484982269782945,Freezer Unit 2,F
H,facility_H_2,unit_H_2_1,-6.79,2025-04-06 12:39:17,sensor_freezer_unit_1_2,-7.5,8002,sqft,Birmingham,England,0.8631177210623301,Freezer Unit 1,F
H,facility_H_1,unit_H_1_3,1.6,2025-04-06 12:43:39,sensor_freezer_unit_3_1,1.5,8328,sqft,Manchester,England,0.8341702889350352,Freezer Unit 3,F
H,facility_H_1,unit_H_1_4,-3.87,2025-04-06 12:44:14,sensor_freezer_unit_4_1,-4.5,2236,sqft,Manchester,England,0.8546345178817525,Freezer Unit 4,F
H,facility_H_1,unit_H_1_2,-0.52,2025-04-06 12:44:19,sensor_freezer_unit_2_4,-1.4,5096,sqft,Manchester,England,0.84851680811113,Freezer Unit 2,F
H,facility_H_1,unit_H_1_1,-6.33,2025-04-06 12:46:11,sensor_freezer_unit_1_3,-7.2,3245,sqft,Manchester,England,0.8380158497349397,Freezer Unit 1,F
H,facility_H_2,unit_H_2_1,-6.7,2025-04-06 12:49:15,sensor_freezer_unit_1_4,-7.5,8002,sqft,Birmingham,England,0.8682326669065958,Freezer Unit 1,F
H,facility_H_1,unit_H_1_2,-0.46,2025-04-06 12:50:48,sensor_freezer_unit_2_1,-1.4,5096,sqft,Manchester,England,0.8366936692703644,Freezer Unit 2,F
H,facility_H_1,unit_H_1_4,-3.87,2025-04-06 12:53:29,sensor_freezer_unit_4_2,-4.5,2236,sqft,Manchester,England,0.8411391885963413,Freezer Unit 4,F
H,facility_H_1,unit_H_1_3,1.72,2025-04-06 12:56:29,sensor_freezer_unit_3_4,1.5,8328,sqft,Manchester,England,0.844959102492877,Freezer Unit 3,F
H,facility_H_1,unit_H_1_2,-0.44,2025-04-06 12:57:17,sensor_freezer_unit_2_1,-1.4,5096,sqft,Manchester,England,0.8687132284493331,Freezer Unit 2,F
H,facility_H_1,unit_H_1_1,-6.15,2025-04-06 12:57:18,sensor_freezer_unit_1_1,-7.2,3245,sqft,Manchester,England,0.8577844734615756,Freezer Unit 1,F
H,facility_H_2,unit_H_2_1,-6.6,2025-04-06 12:59:13,sensor_freezer_unit_1_3,-7.5,8002,sqft,Birmingham,England,0.8308286769307855,Freezer Unit 1,F
H,facility_H_1,unit_H_1_4,-3.75,2025-04-06 13:02:44,sensor_freezer_unit_4_3,-4.5,2236,sqft,Manchester,England,0.8606195591937345,Freezer Unit 4,F
H,facility_H_1,unit_H_1_2,-0.4,2025-04-06 13:03:46,sensor_freezer_unit_2_4,-1.4,5096,sqft,Manchester,England,0.85353212748959,Freezer Unit 2,F
H,facility_H_1,unit_H_1_1,-6.09,2025-04-06 13:08:25,sensor_freezer_unit_1_1,-7.2,3245,sqft,Manchester,England,0.8639528580649405,Freezer Unit 1,F
H,facility_H_2,unit_H_2_1,-6.47,2025-04-06 13:09:11,sensor_freezer_unit_1_3,-7.5,8002,sqft,Birmingham,England,0.869607602648403,Freezer Unit 1,F
H,facility_H_1,unit_H_1_3,1.75,2025-04-06 13:09:19,sensor_freezer_unit_3_2,1.5,8328,sqft,Manchester,England,0.847961322373584,Freezer Unit 3,F
H,facility_H_1,unit_H_1_2,-0.32,2025-04-06 13:10:15,sensor_freezer_unit_2_3,-1.4,5096,sqft,Manchester,England,0.8411921081231152,Freezer Unit 2,F
H,facility_H_1,unit_H_1_4,-3.87,2025-04-06 13:11:59,sensor_freezer_unit_4_1,-4.5,2236,sqft,Manchester,England,0.8318395685855775,Freezer Unit 4,F
H,facility_H_1,unit_H_1_2,-0.18,2025-04-06 13:16:44,sensor_freezer_unit_2_3,-1.4,5096,sqft,Manchester,England,0.86790495696945,Freezer Unit 2,F
H,facility_H_2,unit_H_2_1,-6.37,2025-04-06 13:19:09,sensor_freezer_unit_1_3,-7.5,8002,sqft,Birmingham,England,0.8446045666542948,Freezer Unit 1,F
H,facility_H_1,unit_H_1_1,-6.02,2025-04-06 13:19:32,sensor_freezer_unit_1_4,-7.2,3245,sqft,Manchester,England,0.8404378706664509,Freezer Unit 1,F
H,facility_H_1,unit_H_1_4,-3.92,2025-04-06 13:21:14,sensor_freezer_unit_4_1,-4.5,2236,sqft,Manchester,England,0.8327719047699226,Freezer Unit 4,F
H,facility_H_1,unit_H_1_3,1.89,2025-04-06 13:22:09,sensor_freezer_unit_3_4,1.5,8328,sqft,Manchester,England,0.8629183611130445,Freezer Unit 3,F
H,facility_H_1,unit_H_1_2,-0.24,2025-04-06 13:23:13,sensor_freezer_unit_2_1,-1.4,5096,sqft,Manchester,England,0.8436877174483368,Freezer Unit 2,F
H,facility_H_2,unit_H_2_1,-6.23,2025-04-06 13:29:07,sensor_freezer_unit_1_1,-7.5,8002,sqft,Birmingham,England,0.8595696508729405,Freezer Unit 1,F
H,facility_H_1,unit_H_1_2,-0.27,2025-04-06 13:29:42,sensor_freezer_unit_2_1,-1.4,5096,sqft,Manchester,England,0.8324953500571767,Freezer Unit 2,F
H,facility_H_1,unit_H_1_4,-3.99,2025-04-06 13:30:29,sensor_freezer_unit_4_1,-4.5,2236,sqft,Manchester,England,0.8381885181917309,Freezer Unit 4,F
H,facility_H_1,unit_H_1_1,-5.96,2025-04-06 13:30:39,sensor_freezer_unit_1_1,-7.2,3245,sqft,Manchester,England,0.8548151159507172,Freezer Unit 1,F
H,facility_H_1,unit_H_1_3,1.85,2025-04-06 13:34:59,sensor_freezer_unit_3_4,1.5,8328,sqft,Manchester,England,0.8636662340926223,Freezer Unit 3,F
H,facility_H_1,unit_H_1_2,-0.26,2025-04-06 13:36:11,sensor_freezer_unit_2_1,-1.4,5096,sqft,Manchester,England,0.8653746125632718,Freezer Unit 2,F
H,facility_H_2,unit_H_2_1,-6.24,2025-04-06 13:39:05,sensor_freezer_unit_1_2,-7.5,8002,sqft,Birmingham,England,0.8473408668263303,Freezer Unit 1,F
H,facility_H_1,unit_H_1_4,-3.93,2025-04-06 13:39:44,sensor_freezer_unit_4_2,-4.5,2236,sqft,Manchester,England,0.8365424648012333,Freezer Unit 4,F
H,facility_H_1,unit_H_1_1,-5.86,2025-04-06 13:41:46,sensor_freezer_unit_1_1,-7.2,3245,sqft,Manchester,England,0.8366676021951034,Freezer Unit 1,F
H,facility_H_1,unit_H_1_2,-0.48,2025-04-06 13:42:40,sensor_freezer_unit_2_4,-1.4,5096,sqft,Manchester,England,0.8479906536001567,Freezer Unit 2,F
H,facility_H_1,unit_H_1_3,1.92,2025-04-06 13:47:49,sensor_freezer_unit_3_4,1.5,8328,sqft,Manchester,England,0.8511066267015239,Freezer Unit 3,F
H,facility_H_1,unit_H_1_4,-3.86,2025-04-06 13:48:59,sensor_freezer_unit_4_1,-4.5,2236,sqft,Manchester,England,0.8381790068522169,Freezer Unit 4,F
H,facility_H_2,unit_H_2_1,-6.15,2025-04-06 13:49:03,sensor_freezer_unit_1_3,-7.5,8002,sqft,Birmingham,England,0.8597249326712555,Freezer Unit 1,F
H,facility_H_1,unit_H_1_2,-0.37,2025-04-06 13:49:09,sensor_freezer_unit_2_2,-1.4,5096,sqft,Manchester,England,0.8413176801263933,Freezer Unit 2,F
H,facility_H_1,unit_H_1_1,-5.93,2025-04-06 13:52:53,sensor_freezer_unit_1_3,-7.2,3245,sqft,Manchester,England,0.8318126757150276,Freezer Unit 1,F
H,facility_H_1,unit_H_1_2,-0.31,2025-04-06 13:55:38,sensor_freezer_unit_2_1,-1.4,5096,sqft,Manchester,England,0.8615749341204877,Freezer Unit 2,F
H,facility_H_1,unit_H_1_4,-3.78,2025-04-06 13:58:14,sensor_freezer_unit_4_3,-4.5,2236,sqft,Manchester,England,0.8357274256785312,Freezer Unit 4,F
H,facility_H_2,unit_H_2_1,-6.11,2025-04-06 13:59:01,sensor_freezer_unit_1_4,-7.5,8002,sqft,Birmingham,England,0.8619342169252193,Freezer Unit 1,F
H,facility_H_1,unit_H_1_3,1.97,2025-04-06 14:00:39,sensor_freezer_unit_3_1,1.5,8328,sqft,Manchester,England,0.8480490385762566,Freezer Unit 3,F
H,facility_H_1,unit_H_1_2,-0.37,2025-04-06 14:02:07,sensor_freezer_unit_2_1,-1.4,5096,sqft,Manchester,England,0.834050461077644,Freezer Unit 2,F
H,facility_H_1,unit_H_1_1,-5.92,2025-04-06 14:04:00,sensor_freezer_unit_1_1,-7.2,3245,sqft,Manchester,England,0.8536995097116904,Freezer Unit 1,F
H,facility_H_1,unit_H_1_4,-3.76,2025-04-06 14:07:29,sensor_freezer_unit_4_3,-4.5,2236,sqft,Manchester,England,0.843930209996451,Freezer Unit 4,F
H,facility_H_1,unit_H_1_2,-0.24,2025-04-06 14:08:36,sensor_freezer_unit_2_4,-1.4,5096,sqft,Manchester,England,0.8611952621820546,Freezer Unit 2,F
H,facility_H_2,unit_H_2_1,-6.05,2025-04-06 14:08:59,sensor_freezer_unit_1_1,-7.5,8002,sqft,Birmingham,England,0.857699264099391,Freezer Unit 1,F
H,facility_H_1,unit_H_1_3,2.05,2025-04-06 14:13:29,sensor_freezer_unit_3_3,1.5,8328,sqft,Manchester,England,0.8488623008705396,Freezer Unit 3,F
H,facility_H_1,unit_H_1_2,-0.37,2025-04-06 14:15:05,sensor_freezer_unit_2_4,-1.4,5096,sqft,Manchester,England,0.8391766365275591,Freezer Unit 2,F
H,facility_H_1,unit_H_1_1,-5.84,2025-04-06 14:15:07,sensor_freezer_unit_1_2,-7.2,3245,sqft,Manchester,England,0.8352987654693024,Freezer Unit 1,F
