customer_id,facility_id,unit_id,temperature,timestamp,sensor_id,set_temperature,size,size_unit,city,country,quality_score,storage_room,degrees
I,facility_I_1,unit_I_1_1,-9.19,2025-04-06 11:39:29,sensor_freezer_unit_1_4,-9.4,2123,sqft,Manchester,England,0.8533885180195317,Freezer Unit 1,F
I,facility_I_1,unit_I_1_2,-21.71,2025-04-06 11:39:29,sensor_freezer_unit_2_2,-21.9,8113,sqft,Manchester,England,0.8361316449414004,Freezer Unit 2,F
I,facility_I_1,unit_I_1_3,-13.54,2025-04-06 11:39:29,sensor_freezer_unit_3_1,-13.8,1686,sqft,Manchester,England,0.839679174186147,Freezer Unit 3,F
I,facility_I_1,unit_I_1_4,3.66,2025-04-06 11:39:29,sensor_freezer_unit_4_3,3.6,4047,sqft,Manchester,England,0.8593351509991618,Freezer Unit 4,F
I,facility_I_2,unit_I_2_1,-8.44,2025-04-06 11:39:29,sensor_freezer_unit_1_1,-8.6,5038,sqft,Birmingham,England,0.8382375231600592,Freezer Unit 1,F
I,facility_I_2,unit_I_2_2,-8.11,2025-04-06 11:39:29,sensor_freezer_unit_2_3,-8.3,3074,sqft,Birmingham,England,0.8455873747824977,Freezer Unit 2,F
I,facility_I_1,unit_I_1_3,-13.4,2025-04-06 11:47:18,sensor_freezer_unit_3_3,-13.8,1686,sqft,Manchester,England,0.8659162486404648,Freezer Unit 3,F
I,facility_I_2,unit_I_2_2,-7.94,2025-04-06 11:49:07,sensor_freezer_unit_2_2,-8.3,3074,sqft,Birmingham,England,0.8301226850803206,Freezer Unit 2,F
I,facility_I_2,unit_I_2_1,-8.22,2025-04-06 11:51:04,sensor_freezer_unit_1_4,-8.6,5038,sqft,Birmingham,England,0.851349701360631,Freezer Unit 1,F
I,facility_I_1,unit_I_1_4,3.88,2025-04-06 11:51:09,sensor_freezer_unit_4_3,3.6,4047,sqft,Manchester,England,0.8439836976198407,Freezer Unit 4,F
I,facility_I_1,unit_I_1_2,-21.8,2025-04-06 11:51:32,sensor_freezer_unit_2_3,-21.9,8113,sqft,Manchester,England,0.8629264475543555,Freezer Unit 2,F
I,facility_I_1,unit_I_1_1,-9.03,2025-04-06 11:53:43,sensor_freezer_unit_1_1,-9.4,2123,sqft,Manchester,England,0.8312386671859062,Freezer Unit 1,F
I,facility_I_1,unit_I_1_3,-13.31,2025-04-06 11:55:07,sensor_unknown_453,-13.8,1686,sqft,Manchester,England,0.8518004390280074,Freezer Unit 3,F
I,facility_I_2,unit_I_2_2,-7.92,2025-04-06 11:58:45,sensor_freezer_unit_2_2,-8.3,3074,sqft,Birmingham,England,0.8593636291808628,Freezer Unit 2,F
I,facility_I_2,unit_I_2_1,-8.0,2025-04-06 12:02:39,sensor_freezer_unit_1_3,-8.6,5038,sqft,Birmingham,England,0.8324977431122446,Freezer Unit 1,F
I,facility_I_1,unit_I_1_4,3.84,2025-04-06 12:02:49,sensor_freezer_unit_4_4,3.6,4047,sqft,Manchester,England,0.856962022276429,Freezer Unit 4,F
I,facility_I_1,unit_I_1_3,-13.21,2025-04-06 12:02:56,sensor_freezer_unit_3_1,-13.8,1686,sqft,Manchester,England,0.8333202756062972,Freezer Unit 3,F
I,facility_I_1,unit_I_1_2,-21.55,2025-04-06 12:03:35,sensor_freezer_unit_2_1,-21.9,8113,sqft,Manchester,England,0.8657465428995947,Freezer Unit 2,F
