customer_id,facility_id,unit_id,temperature,timestamp,sensor_id,set_temperature,size,size_unit,city,country,quality_score,storage_room,degrees
E,facility_E_1,unit_E_1_1,-16.14,2025-03-13 11:39:29,sensor_freezer_unit_1_2,-16.1,6978,sqft,,England,0.8561738487625868,Freezer Unit 1,F
E,facility_E_1,unit_E_1_2,-2.78,2025-03-13 11:39:29,sensor_freezer_unit_2_3,-2.9,2354,sqft,,England,0.8666856066796945,Freezer Unit 2,F
E,facility_E_1,unit_E_1_3,-5.09,2025-03-13 11:39:29,sensor_freezer_unit_3_4,-5.2,1568,sqft,,England,0.8493711278147564,Freezer Unit 3,F
E,facility_E_1,unit_E_1_4,-20.29,2025-03-13 11:39:29,sensor_freezer_unit_4_4,-20.6,6996,sqft,,England,0.8533866411237236,Freezer Unit 4,F
E,facility_E_2,unit_E_2_1,-0.93,2025-03-13 11:39:29,sensor_freezer_unit_1_3,-1.0,4335,sqft,Birmingham,England,0.8341039366297675,Freezer Unit 1,F
E,facility_E_2,unit_E_2_2,-7.67,2025-03-13 11:39:29,sensor_freezer_unit_2_3,-7.9,2003,sqft,Birmingham,England,0.8513931117729735,Freezer Unit 2,F
E,facility_E_2,unit_E_2_3,-14.34,2025-03-13 11:39:29,sensor_freezer_unit_3_1,-14.4,4159,sqft,Birmingham,England,0.8665528812524829,Freezer Unit 3,F
E,facility_E_1,unit_E_1_3,-5.06,2025-03-13 11:47:20,sensor_freezer_unit_3_2,-5.2,1568,sqft,,England,0.8552001894994794,Freezer Unit 3,F
E,facility_E_1,unit_E_1_4,-20.13,2025-03-13 11:48:21,sensor_freezer_unit_4_2,-20.6,6996,sqft,,England,0.8491594230819711,Freezer Unit 4,F
E,facility_E_1,unit_E_1_1,-16.15,2025-03-13 11:49:46,sensor_freezer_unit_1_4,-16.1,6978,sqft,,England,0.8371519017816851,Freezer Unit 1,F
E,facility_E_2,unit_E_2_3,-14.22,2025-03-13 11:51:54,sensor_freezer_unit_3_4,-14.4,4159,sqft,Birmingham,England,0.8676835687039187,Freezer Unit 3,F
E,facility_E_1,unit_E_1_2,-2.52,2025-03-13 11:52:59,sensor_freezer_unit_2_4,-2.9,2354,sqft,,England,0.8443195689775024,Freezer Unit 2,F
E,facility_E_2,unit_E_2_1,-0.81,2025-03-13 11:53:28,sensor_freezer_unit_1_3,-1.0,4335,sqft,Birmingham,England,0.8426791281467674,Freezer Unit 1,F
E,facility_E_2,unit_E_2_2,-7.45,2025-03-13 11:53:33,sensor_freezer_unit_2_2,-7.9,2003,sqft,Birmingham,England,0.8324684281137958,Freezer Unit 2,F
E,facility_E_1,unit_E_1_3,-5.01,2025-03-13 11:55:11,sensor_freezer_unit_3_3,-5.2,1568,sqft,,England,0.8541542717652775,Freezer Unit 3,F
E,facility_E_1,unit_E_1_4,-20.1,2025-03-13 11:57:13,sensor_freezer_unit_4_3,-20.6,6996,sqft,,England,0.8542135236291558,Freezer Unit 4,F
E,facility_E_1,unit_E_1_1,-16.0,2025-03-13 12:00:03,sensor_freezer_unit_1_4,-16.1,6978,sqft,,England,0.8591919829439313,Freezer Unit 1,F
E,facility_E_1,unit_E_1_3,-4.97,2025-03-13 12:03:02,sensor_freezer_unit_3_3,-5.2,1568,sqft,,England,0.8535455888979002,Freezer Unit 3,F
E,facility_E_2,unit_E_2_3,-14.2,2025-03-13 12:04:19,sensor_freezer_unit_3_2,-14.4,4159,sqft,Birmingham,England,0.832893931746446,Freezer Unit 3,F
