customer_id,facility_id,unit_id,temperature,timestamp,sensor_id,set_temperature,size,size_unit,city,country,quality_score,storage_room,degrees
E,facility_E_1,unit_E_1_1,-15.84,2025-05-24 11:39:29,sensor_freezer_unit_1_3,-16.1,6978,sqft,,England,0.8627346662389017,Freezer Unit 1,F
E,facility_E_1,unit_E_1_2,-2.79,2025-05-24 11:39:29,sensor_freezer_unit_2_1,-2.9,2354,sqft,,England,0.8662391705890777,Freezer Unit 2,F
E,facility_E_1,unit_E_1_3,-5.15,2025-05-24 11:39:29,sensor_freezer_unit_3_3,-5.2,1568,sqft,,England,0.8591432548935111,Freezer Unit 3,F
E,facility_E_1,unit_E_1_4,-20.38,2025-05-24 11:39:29,sensor_freezer_unit_4_4,-20.6,6996,sqft,,England,0.841088410057192,Freezer Unit 4,F
E,facility_E_2,unit_E_2_1,-0.93,2025-05-24 11:39:29,sensor_freezer_unit_1_3,-1.0,4335,sqft,Birmingham,England,0.8339279318951222,Freezer Unit 1,F
E,facility_E_2,unit_E_2_2,-7.7,2025-05-24 11:39:29,sensor_freezer_unit_2_2,-7.9,2003,sqft,Birmingham,England,0.8616156619066997,Freezer Unit 2,F
E,facility_E_2,unit_E_2_3,-14.32,2025-05-24 11:39:29,sensor_freezer_unit_3_2,-14.4,4159,sqft,Birmingham,England,0.8446004923840796,Freezer Unit 3,F
E,facility_E_1,unit_E_1_3,-4.84,2025-05-24 11:47:20,sensor_freezer_unit_3_3,-5.2,1568,sqft,,England,0.8614746367647081,Freezer Unit 3,F
E,facility_E_1,unit_E_1_4,-20.13,2025-05-24 11:48:21,sensor_freezer_unit_4_3,-20.6,6996,sqft,,England,0.8422823185857987,Freezer Unit 4,F
E,facility_E_1,unit_E_1_1,-15.64,2025-05-24 11:49:46,sensor_freezer_unit_1_1,-16.1,6978,sqft,,England,0.8628644411954686,Freezer Unit 1,F
E,facility_E_2,unit_E_2_3,-14.12,2025-05-24 11:51:54,sensor_freezer_unit_3_1,-14.4,4159,sqft,Birmingham,England,0.833042566816369,Freezer Unit 3,F
E,facility_E_1,unit_E_1_2,-2.56,2025-05-24 11:52:59,sensor_freezer_unit_2_2,-2.9,2354,sqft,,England,0.8411526669142383,Freezer Unit 2,F
E,facility_E_2,unit_E_2_1,-0.69,2025-05-24 11:53:28,sensor_freezer_unit_1_3,-1.0,4335,sqft,Birmingham,England,0.8328496853288874,Freezer Unit 1,F
E,facility_E_2,unit_E_2_2,-7.52,2025-05-24 11:53:33,sensor_freezer_unit_2_4,-7.9,2003,sqft,Birmingham,England,0.8671216475930585,Freezer Unit 2,F
E,facility_E_1,unit_E_1_3,-4.8,2025-05-24 11:55:11,sensor_freezer_unit_3_2,-5.2,1568,sqft,,England,0.8311743365471239,Freezer Unit 3,F
E,facility_E_1,unit_E_1_4,-20.03,2025-05-24 11:57:13,sensor_freezer_unit_4_2,-20.6,6996,sqft,,England,0.8368404573993803,Freezer Unit 4,F
E,facility_E_1,unit_E_1_1,-15.44,2025-05-24 12:00:03,sensor_freezer_unit_1_1,-16.1,6978,sqft,,England,0.8609133476453737,Freezer Unit 1,F
E,facility_E_1,unit_E_1_3,-4.66,2025-05-24 12:03:02,sensor_freezer_unit_3_2,-5.2,1568,sqft,,England,0.8315122092516196,Freezer Unit 3,F
E,facility_E_2,unit_E_2_3,-13.9,2025-05-24 12:04:19,sensor_freezer_unit_3_2,-14.4,4159,sqft,Birmingham,England,0.865018420409969,Freezer Unit 3,F
E,facility_E_1,unit_E_1_4,-19.82,2025-05-24 12:06:05,sensor_freezer_unit_4_3,-20.6,6996,sqft,,England,0.8517372520289863,Freezer Unit 4,F
E,facility_E_1,unit_E_1_2,-2.4,2025-05-24 12:06:29,sensor_freezer_unit_2_3,-2.9,2354,sqft,,England,0.849874604474132,Freezer Unit 2,F
E,facility_E_2,unit_E_2_1,-0.76,2025-05-24 12:07:27,sensor_freezer_unit_1_4,-1.0,4335,sqft,Birmingham,England,0.8679942349286391,Freezer Unit 1,F
E,facility_E_2,unit_E_2_2,-7.3,2025-05-24 12:07:37,sensor_freezer_unit_2_3,-7.9,2003,sqft,Birmingham,England,0.8683698617346833,Freezer Unit 2,F
E,facility_E_1,unit_E_1_1,-15.44,2025-05-24 12:10:20,sensor_freezer_unit_1_1,-16.1,6978,sqft,,England,0.866432905508071,Freezer Unit 1,F
E,facility_E_1,unit_E_1_3,-4.45,2025-05-24 12:10:53,sensor_unknown_869,-5.2,1568,sqft,,England,0.8659125759062847,Freezer Unit 3,F
E,facility_E_1,unit_E_1_4,-19.78,2025-05-24 12:14:57,sensor_freezer_unit_4_2,-20.6,6996,sqft,,England,0.851246302541003,Freezer Unit 4,F
E,facility_E_2,unit_E_2_3,-13.55,2025-05-24 12:16:44,sensor_freezer_unit_3_2,-14.4,4159,sqft,Birmingham,England,0.8614670260475507,Freezer Unit 3,F
E,facility_E_1,unit_E_1_3,-4.36,2025-05-24 12:18:44,sensor_freezer_unit_3_3,-5.2,1568,sqft,,England,0.8658725657643618,Freezer Unit 3,F
E,facility_E_1,unit_E_1_2,-2.31,2025-05-24 12:19:59,sensor_freezer_unit_2_4,-2.9,2354,sqft,,England,0.8404313964868048,Freezer Unit 2,F
E,facility_E_1,unit_E_1_1,-15.36,2025-05-24 12:20:37,sensor_freezer_unit_1_4,-16.1,6978,sqft,,England,0.8520653741477856,Freezer Unit 1,F
E,facility_E_2,unit_E_2_1,-0.8,2025-05-24 12:21:26,sensor_freezer_unit_1_4,-1.0,4335,sqft,Birmingham,England,0.831429237801089,Freezer Unit 1,F
E,facility_E_2,unit_E_2_2,-7.04,2025-05-24 12:21:41,sensor_freezer_unit_2_3,-7.9,2003,sqft,Birmingham,England,0.8686625392316146,Freezer Unit 2,F
E,facility_E_1,unit_E_1_4,-19.69,2025-05-24 12:23:49,sensor_freezer_unit_4_1,-20.6,6996,sqft,,England,0.8448901330902842,Freezer Unit 4,F
E,facility_E_1,unit_E_1_3,-4.35,2025-05-24 12:26:35,sensor_freezer_unit_3_4,-5.2,1568,sqft,,England,0.8432295220132717,Freezer Unit 3,F
E,facility_E_2,unit_E_2_3,-13.35,2025-05-24 12:29:09,sensor_freezer_unit_3_2,-14.4,4159,sqft,Birmingham,England,0.8492632363506353,Freezer Unit 3,F
E,facility_E_1,unit_E_1_1,-15.21,2025-05-24 12:30:54,sensor_freezer_unit_1_1,-16.1,6978,sqft,,England,0.8634842534905836,Freezer Unit 1,F
E,facility_E_1,unit_E_1_4,-19.46,2025-05-24 12:32:41,sensor_freezer_unit_4_1,-20.6,6996,sqft,,England,0.8615569100915945,Freezer Unit 4,F
E,facility_E_1,unit_E_1_2,-2.12,2025-05-24 12:33:29,sensor_freezer_unit_2_4,-2.9,2354,sqft,,England,0.8419299331958271,Freezer Unit 2,F
E,facility_E_1,unit_E_1_3,-4.21,2025-05-24 12:34:26,sensor_freezer_unit_3_4,-5.2,1568,sqft,,England,0.8684637691783174,Freezer Unit 3,F
E,facility_E_2,unit_E_2_1,-0.67,2025-05-24 12:35:25,sensor_freezer_unit_1_2,-1.0,4335,sqft,Birmingham,England,0.8645322703730433,Freezer Unit 1,F
E,facility_E_2,unit_E_2_2,-7.0,2025-05-24 12:35:45,sensor_freezer_unit_2_1,-7.9,2003,sqft,Birmingham,England,0.8340955702231047,Freezer Unit 2,F
E,facility_E_1,unit_E_1_1,-15.31,2025-05-24 12:41:11,sensor_freezer_unit_1_4,-16.1,6978,sqft,,England,0.8302780952030305,Freezer Unit 1,F
E,facility_E_1,unit_E_1_4,-19.34,2025-05-24 12:41:33,sensor_freezer_unit_4_2,-20.6,6996,sqft,,England,0.8326228030672895,Freezer Unit 4,F
E,facility_E_2,unit_E_2_3,-13.33,2025-05-24 12:41:34,sensor_freezer_unit_3_3,-14.4,4159,sqft,Birmingham,England,0.8615520813839469,Freezer Unit 3,F
E,facility_E_1,unit_E_1_3,-4.22,2025-05-24 12:42:17,sensor_freezer_unit_3_4,-5.2,1568,sqft,,England,0.8419970158780414,Freezer Unit 3,F
E,facility_E_1,unit_E_1_2,-2.18,2025-05-24 12:46:59,sensor_freezer_unit_2_3,-2.9,2354,sqft,,England,0.8536157061819326,Freezer Unit 2,F
E,facility_E_2,unit_E_2_1,-0.66,2025-05-24 12:49:24,sensor_unknown_724,-1.0,4335,sqft,Birmingham,England,0.8497826396567444,Freezer Unit 1,F
E,facility_E_2,unit_E_2_2,-6.91,2025-05-24 12:49:49,sensor_freezer_unit_2_3,-7.9,2003,sqft,Birmingham,England,0.8688709914213074,Freezer Unit 2,F
E,facility_E_1,unit_E_1_3,-4.18,2025-05-24 12:50:08,sensor_freezer_unit_3_2,-5.2,1568,sqft,,England,0.8478975808949418,Freezer Unit 3,F
E,facility_E_1,unit_E_1_4,-19.53,2025-05-24 12:50:25,sensor_freezer_unit_4_4,-20.6,6996,sqft,,England,0.8665922554524036,Freezer Unit 4,F
E,facility_E_1,unit_E_1_1,-15.3,2025-05-24 12:51:28,sensor_freezer_unit_1_3,-16.1,6978,sqft,,England,0.8505079398761415,Freezer Unit 1,F
E,facility_E_2,unit_E_2_3,-13.26,2025-05-24 12:53:59,sensor_freezer_unit_3_3,-14.4,4159,sqft,Birmingham,England,0.8368834836861181,Freezer Unit 3,F
E,facility_E_1,unit_E_1_3,-4.08,2025-05-24 12:57:59,sensor_freezer_unit_3_3,-5.2,1568,sqft,,England,0.8475380805908943,Freezer Unit 3,F
E,facility_E_1,unit_E_1_4,-19.46,2025-05-24 12:59:17,sensor_freezer_unit_4_3,-20.6,6996,sqft,,England,0.8427932884186644,Freezer Unit 4,F
E,facility_E_1,unit_E_1_2,-2.25,2025-05-24 13:00:29,sensor_freezer_unit_2_1,-2.9,2354,sqft,,England,0.8342753493066606,Freezer Unit 2,F
E,facility_E_1,unit_E_1_1,-15.22,2025-05-24 13:01:45,sensor_freezer_unit_1_4,-16.1,6978,sqft,,England,0.8409527703051626,Freezer Unit 1,F
E,facility_E_2,unit_E_2_1,-0.49,2025-05-24 13:03:23,sensor_freezer_unit_1_2,-1.0,4335,sqft,Birmingham,England,0.8454648296478988,Freezer Unit 1,F
E,facility_E_2,unit_E_2_2,-6.9,2025-05-24 13:03:53,sensor_freezer_unit_2_3,-7.9,2003,sqft,Birmingham,England,0.8407114973652917,Freezer Unit 2,F
E,facility_E_1,unit_E_1_3,-4.05,2025-05-24 13:05:50,sensor_freezer_unit_3_4,-5.2,1568,sqft,,England,0.8628756013155965,Freezer Unit 3,F
E,facility_E_2,unit_E_2_3,-13.32,2025-05-24 13:06:24,sensor_freezer_unit_3_3,-14.4,4159,sqft,Birmingham,England,0.8540989849990637,Freezer Unit 3,F
E,facility_E_1,unit_E_1_4,-19.31,2025-05-24 13:08:09,sensor_freezer_unit_4_3,-20.6,6996,sqft,,England,0.8608144868288755,Freezer Unit 4,F
E,facility_E_1,unit_E_1_1,-15.16,2025-05-24 13:12:02,sensor_freezer_unit_1_1,-16.1,6978,sqft,,England,0.8534838528218831,Freezer Unit 1,F
E,facility_E_1,unit_E_1_3,-3.89,2025-05-24 13:13:41,sensor_freezer_unit_3_3,-5.2,1568,sqft,,England,0.8423949592319095,Freezer Unit 3,F
E,facility_E_1,unit_E_1_2,-2.11,2025-05-24 13:13:59,sensor_freezer_unit_2_2,-2.9,2354,sqft,,England,0.858758482932559,Freezer Unit 2,F
E,facility_E_1,unit_E_1_4,-19.14,2025-05-24 13:17:01,sensor_freezer_unit_4_2,-20.6,6996,sqft,,England,0.8582767526470593,Freezer Unit 4,F
E,facility_E_2,unit_E_2_1,-0.59,2025-05-24 13:17:22,sensor_freezer_unit_1_3,-1.0,4335,sqft,Birmingham,England,0.8490836705296241,Freezer Unit 1,F
E,facility_E_2,unit_E_2_2,-6.74,2025-05-24 13:17:57,sensor_freezer_unit_2_3,-7.9,2003,sqft,Birmingham,England,0.8663563717532976,Freezer Unit 2,F
