customer_id,facility_id,unit_id,temperature,timestamp,sensor_id,set_temperature,size,size_unit,city,country,quality_score,storage_room,degrees
B,facility_B_1,unit_B_1_1,-3.08,2025-03-13 11:39:29,sensor_1_4,-3.2,864,sqm,Sheffield,England,0.7567714654842693,,C
B,facility_B_1,unit_B_1_2,-6.97,2025-03-13 11:39:29,sensor_2_2,-6.9,868,sqm,Sheffield,England,0.7455771727576244,,C
B,facility_B_1,unit_B_1_1,-3.07,2025-03-13 11:53:15,sensor_1_3,-3.2,864,sqm,Sheffield,England,0.7494535388032301,,C
B,facility_B_1,unit_B_1_2,-6.91,2025-03-13 11:59:55,sensor_2_4,-6.9,868,sqm,Sheffield,England,0.7599764388132992,,C
B,facility_B_1,unit_B_1_1,-3.06,2025-03-13 12:07:01,sensor_1_2,-3.2,864,sqm,Sheffield,England,0.7361225959422849,,C
B,facility_B_1,unit_B_1_2,-6.88,2025-03-13 12:20:21,sensor_2_1,-6.9,868,sqm,Sheffield,England,0.7692327594121848,,C
B,facility_B_1,unit_B_1_1,-3.06,2025-03-13 12:20:47,sensor_1_2,-3.2,864,sqm,Sheffield,England,0.7513607942640054,,C
B,facility_B_1,unit_B_1_1,-3.06,2025-03-13 12:34:33,sensor_1_1,-3.2,864,sqm,Sheffield,England,0.7567723745720804,,C
B,facility_B_1,unit_B_1_2,-6.89,2025-03-13 12:40:47,sensor_2_1,-6.9,868,sqm,Sheffield,England,0.7614549168826463,,C
B,facility_B_1,unit_B_1_1,-2.89,2025-03-13 12:48:19,sensor_1_2,-3.2,864,sqm,Sheffield,England,0.7508491789433396,,C
B,facility_B_1,unit_B_1_2,-6.82,2025-03-13 13:01:13,sensor_2_4,-6.9,868,sqm,Sheffield,England,0.7512593540672585,,C
B,facility_B_1,unit_B_1_1,-2.96,2025-03-13 13:02:05,sensor_1_2,-3.2,864,sqm,Sheffield,England,0.7560559515075609,,C
B,facility_B_1,unit_B_1_1,-2.92,2025-03-13 13:15:51,sensor_1_3,-3.2,864,sqm,Sheffield,England,0.7520812719443805,,C
B,facility_B_1,unit_B_1_2,-6.62,2025-03-13 13:21:39,sensor_2_2,-6.9,868,sqm,Sheffield,England,0.7380533782548397,,C
B,facility_B_1,unit_B_1_1,-2.82,2025-03-13 13:29:37,sensor_1_1,-3.2,864,sqm,Sheffield,England,0.760205922844562,,C
