customer_id,facility_id,unit_id,temperature,timestamp,sensor_id,set_temperature,size,size_unit,city,country,quality_score,storage_room,degrees
H,facility_H_1,unit_H_1_1,-6.97,2025-03-13 11:39:29,sensor_freezer_unit_1_4,-7.2,3245,sqft,Manchester,England,0.8530635775494011,Freezer Unit 1,F
H,facility_H_1,unit_H_1_2,-1.27,2025-03-13 11:39:29,sensor_freezer_unit_2_2,-1.4,5096,sqft,Manchester,England,0.8675409307081712,Freezer Unit 2,F
H,facility_H_1,unit_H_1_3,1.58,2025-03-13 11:39:29,sensor_freezer_unit_3_3,1.5,8328,sqft,Manchester,England,0.8374159843495432,Freezer Unit 3,F
H,facility_H_1,unit_H_1_4,-4.37,2025-03-13 11:39:29,sensor_freezer_unit_4_3,-4.5,2236,sqft,Manchester,England,0.8482543327077384,Freezer Unit 4,F
H,facility_H_2,unit_H_2_1,-7.44,2025-03-13 11:39:29,sensor_freezer_unit_1_3,-7.5,8002,sqft,Birmingham,England,0.8457568537575089,Freezer Unit 1,F
H,facility_H_1,unit_H_1_2,-1.37,2025-03-13 11:45:58,sensor_freezer_unit_2_4,-1.4,5096,sqft,Manchester,England,0.840934786400792,Freezer Unit 2,F
H,facility_H_1,unit_H_1_4,-4.32,2025-03-13 11:48:44,sensor_unknown_940,-4.5,2236,sqft,Manchester,England,0.8580779530265829,Freezer Unit 4,F
H,facility_H_2,unit_H_2_1,-7.34,2025-03-13 11:49:27,sensor_freezer_unit_1_3,-7.5,8002,sqft,Birmingham,England,0.8640580559058999,Freezer Unit 1,F
H,facility_H_1,unit_H_1_1,-6.97,2025-03-13 11:50:36,sensor_freezer_unit_1_2,-7.2,3245,sqft,Manchester,England,0.8519617774377392,Freezer Unit 1,F
H,facility_H_1,unit_H_1_3,1.65,2025-03-13 11:52:19,sensor_unknown_154,1.5,8328,sqft,Manchester,England,0.8543401245607859,Freezer Unit 3,F
H,facility_H_1,unit_H_1_2,-1.31,2025-03-13 11:52:27,sensor_freezer_unit_2_3,-1.4,5096,sqft,Manchester,England,0.858095379033145,Freezer Unit 2,F
H,facility_H_1,unit_H_1_4,-4.21,2025-03-13 11:57:59,sensor_freezer_unit_4_3,-4.5,2236,sqft,Manchester,England,0.8462083173723051,Freezer Unit 4,F
H,facility_H_1,unit_H_1_2,-1.13,2025-03-13 11:58:56,sensor_freezer_unit_2_2,-1.4,5096,sqft,Manchester,England,0.8343092524022758,Freezer Unit 2,F
H,facility_H_2,unit_H_2_1,-7.26,2025-03-13 11:59:25,sensor_freezer_unit_1_2,-7.5,8002,sqft,Birmingham,England,0.8662264144688312,Freezer Unit 1,F
H,facility_H_1,unit_H_1_1,-6.91,2025-03-13 12:01:43,sensor_freezer_unit_1_1,-7.2,3245,sqft,Manchester,England,0.8664645231288197,Freezer Unit 1,F
H,facility_H_1,unit_H_1_3,1.77,2025-03-13 12:05:09,sensor_freezer_unit_3_2,1.5,8328,sqft,Manchester,England,0.8642356596209015,Freezer Unit 3,F
H,facility_H_1,unit_H_1_2,-1.17,2025-03-13 12:05:25,sensor_freezer_unit_2_2,-1.4,5096,sqft,Manchester,England,0.8347557345977848,Freezer Unit 2,F
H,facility_H_1,unit_H_1_4,-4.18,2025-03-13 12:07:14,sensor_freezer_unit_4_3,-4.5,2236,sqft,Manchester,England,0.8484084607177831,Freezer Unit 4,F
H,facility_H_2,unit_H_2_1,-7.09,2025-03-13 12:09:23,sensor_freezer_unit_1_3,-7.5,8002,sqft,Birmingham,England,0.8448541984166673,Freezer Unit 1,F
H,facility_H_1,unit_H_1_2,-0.93,2025-03-13 12:11:54,sensor_freezer_unit_2_1,-1.4,5096,sqft,Manchester,England,0.8584031880846116,Freezer Unit 2,F
H,facility_H_1,unit_H_1_1,-6.7,2025-03-13 12:12:50,sensor_freezer_unit_1_2,-7.2,3245,sqft,Manchester,England,0.8474823348922891,Freezer Unit 1,F
H,facility_H_1,unit_H_1_4,-4.06,2025-03-13 12:16:29,sensor_freezer_unit_4_1,-4.5,2236,sqft,Manchester,England,0.8622748372617409,Freezer Unit 4,F
H,facility_H_1,unit_H_1_3,1.88,2025-03-13 12:17:59,sensor_freezer_unit_3_2,1.5,8328,sqft,Manchester,England,0.8548730299635217,Freezer Unit 3,F
H,facility_H_1,unit_H_1_2,-0.93,2025-03-13 12:18:23,sensor_freezer_unit_2_3,-1.4,5096,sqft,Manchester,England,0.8402206166151287,Freezer Unit 2,F
H,facility_H_2,unit_H_2_1,-7.04,2025-03-13 12:19:21,sensor_freezer_unit_1_1,-7.5,8002,sqft,Birmingham,England,0.8636188339713137,Freezer Unit 1,F
H,facility_H_1,unit_H_1_1,-6.59,2025-03-13 12:23:57,sensor_freezer_unit_1_1,-7.2,3245,sqft,Manchester,England,0.8344662463946885,Freezer Unit 1,F
H,facility_H_1,unit_H_1_2,-0.91,2025-03-13 12:24:52,sensor_freezer_unit_2_2,-1.4,5096,sqft,Manchester,England,0.8682560369832419,Freezer Unit 2,F
H,facility_H_1,unit_H_1_4,-3.96,2025-03-13 12:25:44,sensor_freezer_unit_4_4,-4.5,2236,sqft,Manchester,England,0.8463721464322628,Freezer Unit 4,F
H,facility_H_2,unit_H_2_1,-6.85,2025-03-13 12:29:19,sensor_freezer_unit_1_2,-7.5,8002,sqft,Birmingham,England,0.8607361130612066,Freezer Unit 1,F
H,facility_H_1,unit_H_1_3,1.94,2025-03-13 12:30:49,sensor_unknown_194,1.5,8328,sqft,Manchester,England,0.8359511876810982,Freezer Unit 3,F
H,facility_H_1,unit_H_1_2,-0.8,2025-03-13 12:31:21,sensor_freezer_unit_2_1,-1.4,5096,sqft,Manchester,England,0.8406162745807046,Freezer Unit 2,F
H,facility_H_1,unit_H_1_4,-4.0,2025-03-13 12:34:59,sensor_freezer_unit_4_3,-4.5,2236,sqft,Manchester,England,0.8568789200349975,Freezer Unit 4,F
H,facility_H_1,unit_H_1_1,-6.4,2025-03-13 12:35:04,sensor_freezer_unit_1_2,-7.2,3245,sqft,Manchester,England,0.8429488470635206,Freezer Unit 1,F
