customer_id,facility_id,unit_id,unit_name,temperature,temperature_unit,timestamp,sensor_id,set_temperature,size,size_unit,city,country,quality_score
B,facility_B_1,unit_B_1_1,,-3.21,C,2025-06-17T20:25:27.520281,sensor_1_3,-3.2,864,sqm,Sheffield,England,0.7639099746083833
B,facility_B_1,unit_B_1_2,,-6.82,C,2025-06-17T20:25:27.520281,sensor_2_3,-6.9,868,sqm,Sheffield,England,0.7399177310512235
B,facility_B_1,unit_B_1_1,,-3.09,C,2025-06-17T20:39:13.520281,sensor_1_2,-3.2,864,sqm,Sheffield,England,0.7392588100824353
B,facility_B_1,unit_B_1_2,,-6.57,C,2025-06-17T20:45:53.520281,sensor_2_4,-6.9,868,sqm,Sheffield,England,0.7366008259090455
B,facility_B_1,unit_B_1_1,,-2.95,C,2025-06-17T20:52:59.520281,sensor_1_3,-3.2,864,sqm,Sheffield,England,0.7611711850978385
B,facility_B_1,unit_B_1_2,,-6.56,C,2025-06-17T21:06:19.520281,sensor_2_3,-6.9,868,sqm,Sheffield,England,0.7385806291882084
B,facility_B_1,unit_B_1_1,,-2.82,C,2025-06-17T21:06:45.520281,sensor_1_1,-3.2,864,sqm,Sheffield,England,0.7557197168357465
B,facility_B_1,unit_B_1_1,,-2.72,C,2025-06-17T21:20:31.520281,sensor_1_1,-3.2,864,sqm,Sheffield,England,0.7507305386870433
B,facility_B_1,unit_B_1_2,,-6.61,C,2025-06-17T21:26:45.520281,sensor_2_1,-6.9,868,sqm,Sheffield,England,0.7472724609409291
B,facility_B_1,unit_B_1_1,,-2.7,C,2025-06-17T21:34:17.520281,sensor_1_2,-3.2,864,sqm,Sheffield,England,0.7520535552015382
B,facility_B_1,unit_B_1_2,,-6.42,C,2025-06-17T21:47:11.520281,sensor_2_2,-6.9,868,sqm,Sheffield,England,0.7430741569824204
B,facility_B_1,unit_B_1_1,,-2.69,C,2025-06-17T21:48:03.520281,sensor_1_4,-3.2,864,sqm,Sheffield,England,0.7338367226647957
