customer_id,facility_id,unit_id,unit_name,temperature,temperature_unit,timestamp,sensor_id,set_temperature,size,size_unit,city,country,quality_score
E,facility_E_1,unit_E_1_1,Freezer Unit 1,-15.93,F,2025-06-17T20:31:38.537151,sensor_freezer_unit_1_4,-16.1,6978,sqft,,England,0.8313848615721495
E,facility_E_1,unit_E_1_2,Freezer Unit 2,-2.75,F,2025-06-17T20:31:38.537151,sensor_freezer_unit_2_2,-2.9,2354,sqft,,England,0.8386256310279508
E,facility_E_1,unit_E_1_3,Freezer Unit 3,-5.0,F,2025-06-17T20:31:38.537151,sensor_freezer_unit_3_1,-5.2,1568,sqft,,England,0.8481893409488488
E,facility_E_1,unit_E_1_4,Freezer Unit 4,-20.43,F,2025-06-17T20:31:38.537151,sensor_freezer_unit_4_3,-20.6,6996,sqft,,England,0.8690423852204426
E,facility_E_2,unit_E_2_1,Freezer Unit 1,-0.87,F,2025-06-17T20:31:38.537151,sensor_freezer_unit_1_2,-1.0,4335,sqft,Birmingham,England,0.8630033876441133
E,facility_E_2,unit_E_2_2,Freezer Unit 2,-7.88,F,2025-06-17T20:31:38.537151,sensor_freezer_unit_2_4,-7.9,2003,sqft,Birmingham,England,0.8556386494511172
E,facility_E_2,unit_E_2_3,Freezer Unit 3,-14.3,F,2025-06-17T20:31:38.537151,sensor_freezer_unit_3_1,-14.4,4159,sqft,Birmingham,England,0.8654009096307091
E,facility_E_1,unit_E_1_3,Freezer Unit 3,-4.92,F,2025-06-17T20:39:29.537151,sensor_freezer_unit_3_3,-5.2,1568,sqft,,England,0.8576110589353425
E,facility_E_1,unit_E_1_4,Freezer Unit 4,-20.34,F,2025-06-17T20:40:30.537151,sensor_freezer_unit_4_4,-20.6,6996,sqft,,England,0.8320986412831933
E,facility_E_1,unit_E_1_1,Freezer Unit 1,-15.79,F,2025-06-17T20:41:55.537151,sensor_unknown_48,-16.1,6978,sqft,,England,0.8501056964101652
E,facility_E_2,unit_E_2_3,Freezer Unit 3,-14.15,F,2025-06-17T20:44:03.537151,sensor_freezer_unit_3_3,-14.4,4159,sqft,Birmingham,England,0.856960009342883
E,facility_E_1,unit_E_1_2,Freezer Unit 2,-2.63,F,2025-06-17T20:45:08.537151,sensor_freezer_unit_2_1,-2.9,2354,sqft,,England,0.8587329363632632
E,facility_E_2,unit_E_2_1,Freezer Unit 1,-0.84,F,2025-06-17T20:45:37.537151,sensor_unknown_303,-1.0,4335,sqft,Birmingham,England,0.8429392445858147
E,facility_E_2,unit_E_2_2,Freezer Unit 2,-7.8,F,2025-06-17T20:45:42.537151,sensor_freezer_unit_2_3,-7.9,2003,sqft,Birmingham,England,0.8596826479656469
E,facility_E_1,unit_E_1_3,Freezer Unit 3,-4.78,F,2025-06-17T20:47:20.537151,sensor_freezer_unit_3_3,-5.2,1568,sqft,,England,0.8691294118565194
