customer_id,facility_id,unit_id,unit_name,temperature,temperature_unit,timestamp,sensor_id,set_temperature,size,size_unit,city,country,quality_score
I,facility_I_1,unit_I_1_1,Freezer Unit 1,-9.14,F,2025-06-17T20:38:26.002713,sensor_freezer_unit_1_2,-9.4,2123,sqft,Manchester,England,0.8365168701873219
I,facility_I_1,unit_I_1_2,Freezer Unit 2,-21.74,F,2025-06-17T20:38:26.002713,sensor_unknown_385,-21.9,8113,sqft,Manchester,England,0.8586176345993783
I,facility_I_1,unit_I_1_3,Freezer Unit 3,-13.58,F,2025-06-17T20:38:26.002713,sensor_freezer_unit_3_2,-13.8,1686,sqft,Manchester,England,0.8338918026785075
I,facility_I_1,unit_I_1_4,Freezer Unit 4,3.66,F,2025-06-17T20:38:26.002713,sensor_freezer_unit_4_1,3.6,4047,sqft,Manchester,England,0.8443235043950802
I,facility_I_2,unit_I_2_1,Freezer Unit 1,-8.42,F,2025-06-17T20:38:26.002713,sensor_freezer_unit_1_2,-8.6,5038,sqft,Birmingham,England,0.8399336691146891
I,facility_I_2,unit_I_2_2,Freezer Unit 2,-8.39,F,2025-06-17T20:38:26.002713,sensor_freezer_unit_2_1,-8.3,3074,sqft,Birmingham,England,0.8335704747627823
I,facility_I_1,unit_I_1_3,Freezer Unit 3,-13.46,F,2025-06-17T20:46:15.002713,sensor_freezer_unit_3_4,-13.8,1686,sqft,Manchester,England,0.8341783356580119
I,facility_I_2,unit_I_2_2,Freezer Unit 2,-8.33,F,2025-06-17T20:48:04.002713,sensor_freezer_unit_2_2,-8.3,3074,sqft,Birmingham,England,0.8617624098556946
I,facility_I_2,unit_I_2_1,Freezer Unit 1,-8.2,F,2025-06-17T20:50:01.002713,sensor_freezer_unit_1_1,-8.6,5038,sqft,Birmingham,England,0.8582804230171588
I,facility_I_1,unit_I_1_4,Freezer Unit 4,3.7,F,2025-06-17T20:50:06.002713,sensor_freezer_unit_4_3,3.6,4047,sqft,Manchester,England,0.8455181689134703
I,facility_I_1,unit_I_1_2,Freezer Unit 2,-21.67,F,2025-06-17T20:50:29.002713,sensor_freezer_unit_2_3,-21.9,8113,sqft,Manchester,England,0.8477140311295767
I,facility_I_1,unit_I_1_1,Freezer Unit 1,-9.13,F,2025-06-17T20:52:40.002713,sensor_freezer_unit_1_4,-9.4,2123,sqft,Manchester,England,0.8329417650050115
I,facility_I_1,unit_I_1_3,Freezer Unit 3,-13.35,F,2025-06-17T20:54:04.002713,sensor_freezer_unit_3_1,-13.8,1686,sqft,Manchester,England,0.8482508512202173
I,facility_I_2,unit_I_2_2,Freezer Unit 2,-8.05,F,2025-06-17T20:57:42.002713,sensor_freezer_unit_2_2,-8.3,3074,sqft,Birmingham,England,0.8498366941175166
I,facility_I_2,unit_I_2_1,Freezer Unit 1,-8.14,F,2025-06-17T21:01:36.002713,sensor_freezer_unit_1_4,-8.6,5038,sqft,Birmingham,England,0.8345293717249885
I,facility_I_1,unit_I_1_4,Freezer Unit 4,3.94,F,2025-06-17T21:01:46.002713,sensor_freezer_unit_4_2,3.6,4047,sqft,Manchester,England,0.839538845546733
I,facility_I_1,unit_I_1_3,Freezer Unit 3,-13.03,F,2025-06-17T21:01:53.002713,sensor_freezer_unit_3_4,-13.8,1686,sqft,Manchester,England,0.8441991721566314
I,facility_I_1,unit_I_1_2,Freezer Unit 2,-21.53,F,2025-06-17T21:02:32.002713,sensor_freezer_unit_2_2,-21.9,8113,sqft,Manchester,England,0.8673097139117801
I,facility_I_1,unit_I_1_1,Freezer Unit 1,-8.93,F,2025-06-17T21:06:54.002713,sensor_unknown_828,-9.4,2123,sqft,Manchester,England,0.8550314117867759
I,facility_I_2,unit_I_2_2,Freezer Unit 2,-8.02,F,2025-06-17T21:07:20.002713,sensor_freezer_unit_2_2,-8.3,3074,sqft,Birmingham,England,0.8422153579093974
I,facility_I_1,unit_I_1_3,Freezer Unit 3,-12.98,F,2025-06-17T21:09:42.002713,sensor_freezer_unit_3_4,-13.8,1686,sqft,Manchester,England,0.8600031876845147
I,facility_I_2,unit_I_2_1,Freezer Unit 1,-8.09,F,2025-06-17T21:13:11.002713,sensor_freezer_unit_1_1,-8.6,5038,sqft,Birmingham,England,0.8325515327360782
I,facility_I_1,unit_I_1_4,Freezer Unit 4,3.96,F,2025-06-17T21:13:26.002713,sensor_freezer_unit_4_4,3.6,4047,sqft,Manchester,England,0.8594838295545656
I,facility_I_1,unit_I_1_2,Freezer Unit 2,-21.41,F,2025-06-17T21:14:35.002713,sensor_freezer_unit_2_3,-21.9,8113,sqft,Manchester,England,0.8514621416420993
I,facility_I_2,unit_I_2_2,Freezer Unit 2,-7.95,F,2025-06-17T21:16:58.002713,sensor_freezer_unit_2_4,-8.3,3074,sqft,Birmingham,England,0.867334403716699
I,facility_I_1,unit_I_1_3,Freezer Unit 3,-12.81,F,2025-06-17T21:17:31.002713,sensor_freezer_unit_3_1,-13.8,1686,sqft,Manchester,England,0.8643041039112928
I,facility_I_1,unit_I_1_1,Freezer Unit 1,-8.91,F,2025-06-17T21:21:08.002713,sensor_freezer_unit_1_1,-9.4,2123,sqft,Manchester,England,0.8339675133671148
I,facility_I_2,unit_I_2_1,Freezer Unit 1,-8.03,F,2025-06-17T21:24:46.002713,sensor_freezer_unit_1_1,-8.6,5038,sqft,Birmingham,England,0.852254806047614
I,facility_I_1,unit_I_1_4,Freezer Unit 4,4.03,F,2025-06-17T21:25:06.002713,sensor_freezer_unit_4_4,3.6,4047,sqft,Manchester,England,0.8579204843122583
I,facility_I_1,unit_I_1_3,Freezer Unit 3,-12.57,F,2025-06-17T21:25:20.002713,sensor_freezer_unit_3_3,-13.8,1686,sqft,Manchester,England,0.8578244395096293
I,facility_I_2,unit_I_2_2,Freezer Unit 2,-7.89,F,2025-06-17T21:26:36.002713,sensor_unknown_389,-8.3,3074,sqft,Birmingham,England,0.8574058053896085
I,facility_I_1,unit_I_1_2,Freezer Unit 2,-21.33,F,2025-06-17T21:26:38.002713,sensor_freezer_unit_2_1,-21.9,8113,sqft,Manchester,England,0.8461092222841635
I,facility_I_1,unit_I_1_3,Freezer Unit 3,-12.47,F,2025-06-17T21:33:09.002713,sensor_freezer_unit_3_4,-13.8,1686,sqft,Manchester,England,0.8465844303495561
I,facility_I_1,unit_I_1_1,Freezer Unit 1,-8.75,F,2025-06-17T21:35:22.002713,sensor_freezer_unit_1_4,-9.4,2123,sqft,Manchester,England,0.8664560504129106
I,facility_I_2,unit_I_2_2,Freezer Unit 2,-7.76,F,2025-06-17T21:36:14.002713,sensor_freezer_unit_2_2,-8.3,3074,sqft,Birmingham,England,0.8491647336026408
I,facility_I_2,unit_I_2_1,Freezer Unit 1,-7.96,F,2025-06-17T21:36:21.002713,sensor_freezer_unit_1_1,-8.6,5038,sqft,Birmingham,England,0.8443865136231561
I,facility_I_1,unit_I_1_4,Freezer Unit 4,4.05,F,2025-06-17T21:36:46.002713,sensor_freezer_unit_4_4,3.6,4047,sqft,Manchester,England,0.8617666501159736
I,facility_I_1,unit_I_1_2,Freezer Unit 2,-21.33,F,2025-06-17T21:38:41.002713,sensor_freezer_unit_2_2,-21.9,8113,sqft,Manchester,England,0.8611806616669135
I,facility_I_1,unit_I_1_3,Freezer Unit 3,-12.46,F,2025-06-17T21:40:58.002713,sensor_unknown_312,-13.8,1686,sqft,Manchester,England,0.8457971767040743
I,facility_I_2,unit_I_2_2,Freezer Unit 2,-7.58,F,2025-06-17T21:45:52.002713,sensor_freezer_unit_2_3,-8.3,3074,sqft,Birmingham,England,0.8310936728382382
I,facility_I_2,unit_I_2_1,Freezer Unit 1,-7.94,F,2025-06-17T21:47:56.002713,sensor_freezer_unit_1_4,-8.6,5038,sqft,Birmingham,England,0.8388686957890027
I,facility_I_1,unit_I_1_4,Freezer Unit 4,4.19,F,2025-06-17T21:48:26.002713,sensor_freezer_unit_4_4,3.6,4047,sqft,Manchester,England,0.8508500495091811
I,facility_I_1,unit_I_1_3,Freezer Unit 3,-12.46,F,2025-06-17T21:48:47.002713,sensor_freezer_unit_3_1,-13.8,1686,sqft,Manchester,England,0.8301242363026031
I,facility_I_1,unit_I_1_1,Freezer Unit 1,-8.64,F,2025-06-17T21:49:36.002713,sensor_freezer_unit_1_4,-9.4,2123,sqft,Manchester,England,0.83856116803307
I,facility_I_1,unit_I_1_2,Freezer Unit 2,-21.32,F,2025-06-17T21:50:44.002713,sensor_freezer_unit_2_3,-21.9,8113,sqft,Manchester,England,0.863074074946302
I,facility_I_2,unit_I_2_2,Freezer Unit 2,-7.62,F,2025-06-17T21:55:30.002713,sensor_freezer_unit_2_1,-8.3,3074,sqft,Birmingham,England,0.8455395151159159
I,facility_I_1,unit_I_1_3,Freezer Unit 3,-12.25,F,2025-06-17T21:56:36.002713,sensor_freezer_unit_3_1,-13.8,1686,sqft,Manchester,England,0.8451950929091379
I,facility_I_2,unit_I_2_1,Freezer Unit 1,-7.96,F,2025-06-17T21:59:31.002713,sensor_freezer_unit_1_3,-8.6,5038,sqft,Birmingham,England,0.8552391851170853
I,facility_I_1,unit_I_1_4,Freezer Unit 4,4.1,F,2025-06-17T22:00:06.002713,sensor_freezer_unit_4_2,3.6,4047,sqft,Manchester,England,0.830977018287455
I,facility_I_1,unit_I_1_2,Freezer Unit 2,-21.27,F,2025-06-17T22:02:47.002713,sensor_freezer_unit_2_3,-21.9,8113,sqft,Manchester,England,0.8441795538087876
I,facility_I_1,unit_I_1_1,Freezer Unit 1,-8.41,F,2025-06-17T22:03:50.002713,sensor_freezer_unit_1_1,-9.4,2123,sqft,Manchester,England,0.8389437657456795
I,facility_I_1,unit_I_1_3,Freezer Unit 3,-12.22,F,2025-06-17T22:04:25.002713,sensor_freezer_unit_3_1,-13.8,1686,sqft,Manchester,England,0.8366450798990288
I,facility_I_2,unit_I_2_2,Freezer Unit 2,-7.57,F,2025-06-17T22:05:08.002713,sensor_freezer_unit_2_2,-8.3,3074,sqft,Birmingham,England,0.8515306735745156
I,facility_I_2,unit_I_2_1,Freezer Unit 1,-8.1,F,2025-06-17T22:11:06.002713,sensor_freezer_unit_1_2,-8.6,5038,sqft,Birmingham,England,0.8649074749103213
I,facility_I_1,unit_I_1_4,Freezer Unit 4,4.14,F,2025-06-17T22:11:46.002713,sensor_freezer_unit_4_3,3.6,4047,sqft,Manchester,England,0.8578060373573293
I,facility_I_1,unit_I_1_3,Freezer Unit 3,-12.18,F,2025-06-17T22:12:14.002713,sensor_freezer_unit_3_1,-13.8,1686,sqft,Manchester,England,0.8621777946430572
