customer_id,facility_id,unit_id,unit_name,temperature,temperature_unit,timestamp,sensor_id,set_temperature,size,size_unit,city,country,quality_score
B,facility_B_1,unit_B_1_1,,-3.14,C,2025-06-17T20:22:58.833242,sensor_1_3,-3.2,864,sqm,Sheffield,England,0.7365668945913048
B,facility_B_1,unit_B_1_2,,-6.66,C,2025-06-17T20:22:58.833242,sensor_2_3,-6.9,868,sqm,Sheffield,England,0.751494499917206
B,facility_B_1,unit_B_1_1,,-3.04,C,2025-06-17T20:36:44.833242,sensor_1_3,-3.2,864,sqm,Sheffield,England,0.7538724490111897
B,facility_B_1,unit_B_1_2,,-6.39,C,2025-06-17T20:43:24.833242,sensor_2_3,-6.9,868,sqm,Sheffield,England,0.7409967358520659
B,facility_B_1,unit_B_1_1,,-3.06,C,2025-06-17T20:50:30.833242,sensor_1_2,-3.2,864,sqm,Sheffield,England,0.7438649400787717
B,facility_B_1,unit_B_1_2,,-6.26,C,2025-06-17T21:03:50.833242,sensor_2_4,-6.9,868,sqm,Sheffield,England,0.7500607511760411
B,facility_B_1,unit_B_1_1,,-3.1,C,2025-06-17T21:04:16.833242,sensor_1_1,-3.2,864,sqm,Sheffield,England,0.7617551030689846
B,facility_B_1,unit_B_1_1,,-3.12,C,2025-06-17T21:18:02.833242,sensor_unknown_587,-3.2,864,sqm,Sheffield,England,0.7376608056908364
B,facility_B_1,unit_B_1_2,,-6.22,C,2025-06-17T21:24:16.833242,sensor_2_1,-6.9,868,sqm,Sheffield,England,0.7392799518871068
B,facility_B_1,unit_B_1_1,,-2.98,C,2025-06-17T21:31:48.833242,sensor_1_2,-3.2,864,sqm,Sheffield,England,0.7310534676424334
B,facility_B_1,unit_B_1_2,,-6.14,C,2025-06-17T21:44:42.833242,sensor_2_2,-6.9,868,sqm,Sheffield,England,0.7668677937315941
B,facility_B_1,unit_B_1_1,,-2.87,C,2025-06-17T21:45:34.833242,sensor_unknown_890,-3.2,864,sqm,Sheffield,England,0.7435886739410317
B,facility_B_1,unit_B_1_1,,-2.67,C,2025-06-17T21:59:20.833242,sensor_1_4,-3.2,864,sqm,Sheffield,England,0.7484492453978877
B,facility_B_1,unit_B_1_2,,-6.23,C,2025-06-17T22:05:08.833242,sensor_2_2,-6.9,868,sqm,Sheffield,England,0.7518662284254052
B,facility_B_1,unit_B_1_1,,-2.77,C,2025-06-17T22:13:06.833242,sensor_1_1,-3.2,864,sqm,Sheffield,England,0.7432876230318766
B,facility_B_1,unit_B_1_2,,-6.23,C,2025-06-17T22:25:34.833242,sensor_unknown_438,-6.9,868,sqm,Sheffield,England,0.7569808206079691
B,facility_B_1,unit_B_1_1,,-2.83,C,2025-06-17T22:26:52.833242,sensor_1_2,-3.2,864,sqm,Sheffield,England,0.764142526895041
B,facility_B_1,unit_B_1_1,,-2.75,C,2025-06-17T22:40:38.833242,sensor_1_3,-3.2,864,sqm,Sheffield,England,0.7609542280316928
B,facility_B_1,unit_B_1_2,,-6.17,C,2025-06-17T22:46:00.833242,sensor_2_3,-6.9,868,sqm,Sheffield,England,0.7639456685845627
B,facility_B_1,unit_B_1_1,,-2.75,C,2025-06-17T22:54:24.833242,sensor_1_3,-3.2,864,sqm,Sheffield,England,0.763029650356702
B,facility_B_1,unit_B_1_2,,-6.14,C,2025-06-17T23:06:26.833242,sensor_2_1,-6.9,868,sqm,Sheffield,England,0.7671554522496015
B,facility_B_1,unit_B_1_1,,-2.78,C,2025-06-17T23:08:10.833242,sensor_1_1,-3.2,864,sqm,Sheffield,England,0.7661310961647051
B,facility_B_1,unit_B_1_1,,-2.79,C,2025-06-17T23:21:56.833242,sensor_1_1,-3.2,864,sqm,Sheffield,England,0.7698466554688136
B,facility_B_1,unit_B_1_2,,-6.0,C,2025-06-17T23:26:52.833242,sensor_2_1,-6.9,868,sqm,Sheffield,England,0.7513352171590593
B,facility_B_1,unit_B_1_1,,-2.65,C,2025-06-17T23:35:42.833242,sensor_1_4,-3.2,864,sqm,Sheffield,England,0.7678800251026112
B,facility_B_1,unit_B_1_2,,-5.96,C,2025-06-17T23:47:18.833242,sensor_2_4,-6.9,868,sqm,Sheffield,England,0.7463738505975337
B,facility_B_1,unit_B_1_1,,-2.62,C,2025-06-17T23:49:28.833242,sensor_unknown_320,-3.2,864,sqm,Sheffield,England,0.7396603019277609
B,facility_B_1,unit_B_1_1,,-2.73,C,2025-06-18T00:03:14.833242,sensor_1_2,-3.2,864,sqm,Sheffield,England,0.7486870786685419
B,facility_B_1,unit_B_1_2,,-5.78,C,2025-06-18T00:07:44.833242,sensor_2_3,-6.9,868,sqm,Sheffield,England,0.7365649251417521
