customer_id,facility_id,unit_id,unit_name,temperature,temperature_unit,timestamp,sensor_id,set_temperature,size,size_unit,city,country,quality_score
H,facility_H_1,unit_H_1_1,Freezer Unit 1,-6.97,F,2025-06-17T20:38:25.961413,sensor_freezer_unit_1_3,-7.2,3245,sqft,Manchester,England,0.8694627441432738
H,facility_H_1,unit_H_1_2,Freezer Unit 2,-1.08,F,2025-06-17T20:38:25.961413,sensor_unknown_129,-1.4,5096,sqft,Manchester,England,0.842757999537419
H,facility_H_1,unit_H_1_3,Freezer Unit 3,1.5,F,2025-06-17T20:38:25.961413,sensor_freezer_unit_3_4,1.5,8328,sqft,Manchester,England,0.8645833086261321
H,facility_H_1,unit_H_1_4,Freezer Unit 4,-4.27,F,2025-06-17T20:38:25.961413,sensor_freezer_unit_4_4,-4.5,2236,sqft,Manchester,England,0.8326175840102794
H,facility_H_2,unit_H_2_1,Freezer Unit 1,-7.46,F,2025-06-17T20:38:25.961413,sensor_freezer_unit_1_2,-7.5,8002,sqft,Birmingham,England,0.8688417671207241
H,facility_H_1,unit_H_1_2,Freezer Unit 2,-0.93,F,2025-06-17T20:44:54.961413,sensor_freezer_unit_2_1,-1.4,5096,sqft,Manchester,England,0.8538434650591348
H,facility_H_1,unit_H_1_4,Freezer Unit 4,-4.03,F,2025-06-17T20:47:40.961413,sensor_freezer_unit_4_4,-4.5,2236,sqft,Manchester,England,0.8551763055936025
H,facility_H_2,unit_H_2_1,Freezer Unit 1,-7.43,F,2025-06-17T20:48:23.961413,sensor_freezer_unit_1_4,-7.5,8002,sqft,Birmingham,England,0.8334457611946954
H,facility_H_1,unit_H_1_1,Freezer Unit 1,-7.02,F,2025-06-17T20:49:32.961413,sensor_freezer_unit_1_1,-7.2,3245,sqft,Manchester,England,0.8492727932890157
H,facility_H_1,unit_H_1_3,Freezer Unit 3,1.51,F,2025-06-17T20:51:15.961413,sensor_freezer_unit_3_1,1.5,8328,sqft,Manchester,England,0.8371134396079141
H,facility_H_1,unit_H_1_2,Freezer Unit 2,-1.02,F,2025-06-17T20:51:23.961413,sensor_freezer_unit_2_4,-1.4,5096,sqft,Manchester,England,0.8592969272382391
H,facility_H_1,unit_H_1_4,Freezer Unit 4,-3.95,F,2025-06-17T20:56:55.961413,sensor_freezer_unit_4_4,-4.5,2236,sqft,Manchester,England,0.86168501182021
H,facility_H_1,unit_H_1_2,Freezer Unit 2,-0.92,F,2025-06-17T20:57:52.961413,sensor_freezer_unit_2_4,-1.4,5096,sqft,Manchester,England,0.8356366568825468
H,facility_H_2,unit_H_2_1,Freezer Unit 1,-7.26,F,2025-06-17T20:58:21.961413,sensor_freezer_unit_1_1,-7.5,8002,sqft,Birmingham,England,0.8536496711249391
