customer_id,facility_id,unit_id,unit_name,temperature,temperature_unit,timestamp,sensor_id,set_temperature,size,size_unit,city,country,quality_score
B,facility_B_1,unit_B_1_1,,-2.99,C,2025-06-17T20:31:38.531425,sensor_1_2,-3.2,864,sqm,Sheffield,England,0.7448303643448085
B,facility_B_1,unit_B_1_2,,-6.74,C,2025-06-17T20:31:38.531425,sensor_2_4,-6.9,868,sqm,Sheffield,England,0.7667113940088356
B,facility_B_1,unit_B_1_1,,-2.77,C,2025-06-17T20:45:24.531425,sensor_1_3,-3.2,864,sqm,Sheffield,England,0.7459818277555819
B,facility_B_1,unit_B_1_2,,-6.67,C,2025-06-17T20:52:04.531425,sensor_2_2,-6.9,868,sqm,Sheffield,England,0.7648327096604098
B,facility_B_1,unit_B_1_1,,-2.62,C,2025-06-17T20:59:10.531425,sensor_1_3,-3.2,864,sqm,Sheffield,England,0.7397523097667503
B,facility_B_1,unit_B_1_2,,-6.39,C,2025-06-17T21:12:30.531425,sensor_2_1,-6.9,868,sqm,Sheffield,England,0.738552453554275
B,facility_B_1,unit_B_1_1,,-2.5,C,2025-06-17T21:12:56.531425,sensor_1_4,-3.2,864,sqm,Sheffield,England,0.751171978282035
B,facility_B_1,unit_B_1_1,,-2.45,C,2025-06-17T21:26:42.531425,sensor_1_2,-3.2,864,sqm,Sheffield,England,0.7478893568194213
B,facility_B_1,unit_B_1_2,,-6.35,C,2025-06-17T21:32:56.531425,sensor_2_4,-6.9,868,sqm,Sheffield,England,0.7416873975509003
B,facility_B_1,unit_B_1_1,,-2.52,C,2025-06-17T21:40:28.531425,sensor_1_3,-3.2,864,sqm,Sheffield,England,0.7435358344619136
B,facility_B_1,unit_B_1_2,,-6.33,C,2025-06-17T21:53:22.531425,sensor_2_1,-6.9,868,sqm,Sheffield,England,0.7485239925537036
B,facility_B_1,unit_B_1_1,,-2.45,C,2025-06-17T21:54:14.531425,sensor_1_3,-3.2,864,sqm,Sheffield,England,0.7421287471327938
