customer_id,facility_id,unit_id,unit_name,temperature,temperature_unit,timestamp,sensor_id,set_temperature,size,size_unit,city,country,quality_score
J,facility_J_1,unit_J_1_1,,-19.46,C,2025-06-17T20:22:58.857983,sensor_1_4,-19.6,595,sqm,Leeds,England,0.7612024862348686
J,facility_J_1,unit_J_1_2,,-10.87,C,2025-06-17T20:22:58.857983,sensor_2_3,-11.0,761,sqm,Leeds,England,0.7320083409023208
J,facility_J_1,unit_J_1_1,,-19.36,C,2025-06-17T20:52:33.857983,sensor_1_2,-19.6,595,sqm,Leeds,England,0.7533027862295929
J,facility_J_1,unit_J_1_2,,-10.6,C,2025-06-17T20:52:54.857983,sensor_2_2,-11.0,761,sqm,Leeds,England,0.7683864447148638
J,facility_J_1,unit_J_1_1,,-19.44,C,2025-06-17T21:22:08.857983,sensor_1_3,-19.6,595,sqm,Leeds,England,0.7536751914563665
J,facility_J_1,unit_J_1_2,,-10.52,C,2025-06-17T21:22:50.857983,sensor_2_1,-11.0,761,sqm,Leeds,England,0.7490071554648586
J,facility_J_1,unit_J_1_1,,-19.29,C,2025-06-17T21:51:43.857983,sensor_1_1,-19.6,595,sqm,Leeds,England,0.7523225444297834
J,facility_J_1,unit_J_1_2,,-10.48,C,2025-06-17T21:52:46.857983,sensor_2_3,-11.0,761,sqm,Leeds,England,0.7566389691738006
J,facility_J_1,unit_J_1_1,,-19.24,C,2025-06-17T22:21:18.857983,sensor_1_2,-19.6,595,sqm,Leeds,England,0.7583273985437131
J,facility_J_1,unit_J_1_2,,-10.3,C,2025-06-17T22:22:42.857983,sensor_2_4,-11.0,761,sqm,Leeds,England,0.7312436449612559
J,facility_J_1,unit_J_1_1,,-19.16,C,2025-06-17T22:50:53.857983,sensor_1_3,-19.6,595,sqm,Leeds,England,0.7581090628278324
J,facility_J_1,unit_J_1_2,,-10.19,C,2025-06-17T22:52:38.857983,sensor_2_1,-11.0,761,sqm,Leeds,England,0.7570700413438656
J,facility_J_1,unit_J_1_1,,-18.98,C,2025-06-17T23:20:28.857983,sensor_1_3,-19.6,595,sqm,Leeds,England,0.7502470360043879
J,facility_J_1,unit_J_1_2,,-10.17,C,2025-06-17T23:22:34.857983,sensor_2_1,-11.0,761,sqm,Leeds,England,0.7586933389887193
J,facility_J_1,unit_J_1_1,,-18.98,C,2025-06-17T23:50:03.857983,sensor_1_3,-19.6,595,sqm,Leeds,England,0.7343392074640881
J,facility_J_1,unit_J_1_2,,-10.02,C,2025-06-17T23:52:30.857983,sensor_2_1,-11.0,761,sqm,Leeds,England,0.7321473502542699
J,facility_J_1,unit_J_1_1,,-18.92,C,2025-06-18T00:19:38.857983,sensor_1_4,-19.6,595,sqm,Leeds,England,0.7649234310391065
J,facility_J_1,unit_J_1_2,,-10.07,C,2025-06-18T00:22:26.857983,sensor_2_1,-11.0,761,sqm,Leeds,England,0.7679252195323361
J,facility_J_1,unit_J_1_1,,-18.75,C,2025-06-18T00:49:13.857983,sensor_unknown_194,-19.6,595,sqm,Leeds,England,0.7328113022984107
J,facility_J_1,unit_J_1_2,,-10.05,C,2025-06-18T00:52:22.857983,sensor_2_1,-11.0,761,sqm,Leeds,England,0.7633048487352004
J,facility_J_1,unit_J_1_1,,-18.7,C,2025-06-18T01:18:48.857983,sensor_1_1,-19.6,595,sqm,Leeds,England,0.7333895985165858
